FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
FLINT HILLS RESOURCES CORPUS CHRISTI LLC - WEST PLANT,CORPUS CHRISTI,TX,27.832011,-97.525582,KOCH INDUSTRIES INC,Petroleum,Cobalt compounds,NO,YES,TRI,YES,NO,NO,361133.03
JELD-WEN,WHITE SWAN,WA,46.381611,-120.757234,JELD-WEN INC,Wood Products,Formaldehyde,NO,YES,TRI,YES,NO,NO,186225.18
UNION METAL CORP,CANTON,OH,40.812,-81.3544,UNION METAL HOLDING CO,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,909678.18
TTM TECHNOLOGIES INC,REDMOND,WA,47.665718,-122.106616,TTM TECHNOLOGIES INC,Computers and Electronic Products,Copper,NO,NO,TRI,NO,NO,NO,776700.0
BLAIR RUBBER CO,AKRON,OH,41.100034,-81.633407,RUBEROID PLC,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,10966.26
AU-REKA GOLD CORPORATION - MCCOY COVE,BATTLE MOUNTAIN,NV,40.32923,-117.17829,PREMIER GOLD MINES USA INC,Metal Mining,Mercury compounds,NO,YES,PBT,NO,YES,NO,1415.6
WALLOVER OIL CO INC,STRONGSVILLE,OH,41.2902,-81.86639,WALLOVER ENTERPRISES INC,Petroleum,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
JORGENSEN FORGE CORP,TUKWILA,WA,47.526221,-122.305791,JFC HOLDING CORP,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,2181990.86
GAE PLANT CITY LLC,PLANT CITY,FL,27.994633,-82.16272,,Primary Metals,Lead,NO,NO,PBT,YES,YES,NO,4741.7699999999995
LANXESS - SOUTH PLANT,EL DORADO,AR,33.110306,-92.672944,LANXESS CORP,Chemicals,"1,2-Dibromoethane",NO,YES,TRI,YES,NO,NO,4046.1
TYCO FIRE PRODUCTS LP,MARINETTE,WI,45.09713,-87.61406,CENTRAL SPRINKLER LLC,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,60.85
CENTRAL OIL & SUPPLY-MONROE BULK FACILITY,MONROE,LA,32.50471,-92.08604,,Petroleum Bulk Terminals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,0.0
CARLSTAR CLINTON,CLINTON,TN,36.09174,-84.11314,THE CARLSTAR GROUP,Plastics and Rubber,Hexachlorobenzene,NO,YES,PBT,YES,YES,NO,362.433
BLUESTONE COKE,BIRMINGHAM,AL,33.557464,-86.799671,BLUESTONE MINERALS INC,Petroleum,"1,3-Butadiene",NO,YES,TRI,YES,NO,NO,2576.06
DOW CHEMICAL CO FREEPORT FACILITY,FREEPORT,TX,28.980147,-95.342272,THE DOW CHEMICAL CO,Chemicals,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,1170.27
PRINCE AGRI PRODUCTS INC,BREMEN,IN,41.45055,-86.16902,PHIBRO ANIMAL HEALTH CORP,Food,Lead compounds,NO,YES,PBT,NO,YES,NO,0.94
HERAEUS MATERIALS TECHNOLOGY NORTH AMERICA LLC,CHANDLER,AZ,33.30946,-111.95059,HERAEUS MATERIALS TECHNOLOGY N.A. LLC,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,142662.16
HENKEL CORP,CITY OF INDUSTRY,CA,34.023633,-117.972636,HENKEL CORP,Chemicals,Lead,NO,NO,PBT,YES,YES,NO,45356.2
VESUVIUS USA CROWN POINT PLANT,CROWN POINT,IN,41.42205,-87.35546,COOKSON AMERICA,Nonmetallic Mineral Product,Aluminum (fume or dust),NO,NO,TRI,NO,NO,NO,0.0
BELMONT METALS INC,BROOKLYN,NY,40.67028,-73.89789,,Primary Metals,Antimony,NO,YES,TRI,NO,NO,NO,0.0
TTM PRINTED CIRCUIT GROUP INC. - LOS ANGELES DIV,INGLEWOOD,CA,33.95888,-118.37706,TTM TECHNOLOGIES INC,Computers and Electronic Products,Nitric acid,NO,NO,TRI,NO,NO,NO,148445.46000000002
INTAT PRECISION INC,RUSHVILLE,IN,39.6434,-85.4451,AISIN HOLDINGS OF AMERICA,Primary Metals,Barium,NO,NO,TRI,NO,NO,NO,2453.74
MISSISSIPPI PHOSPHATES CORP,PASCAGOULA,MS,30.360571,-88.499516,MPC ENVIRONMENTAL TRUST,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,361100.92
INTALCO ALUMINUM LLC,FERNDALE,WA,48.8455,-122.7055,ALCOA CORP,Primary Metals,Carbonyl sulfide,NO,YES,TRI,NO,NO,NO,1400001.8
ERSHIGS INC,BELLINGHAM,WA,48.768895,-122.519272,DENALI INC,Plastics and Rubber,Styrene,NO,YES,TRI,YES,NO,NO,224490.82
MODULAR POWER SYSTEMS DIV OF TDI,HACKETTSTOWN,NJ,40.822515,-74.828096,TRANSISTOR DEVICES INC,Computers and Electronic Products,Lead,NO,NO,PBT,YES,YES,NO,7016.0599999999995
MISSISSIPPI LIME CO STE GENEVIEVE,SAINTE GENEVIEVE,MO,37.9742,-90.0678,MISSISSIPPI LIME CO,Nonmetallic Mineral Product,Zinc compounds,NO,NO,TRI,NO,NO,NO,62021.5
SIGECO A B BROWN GENERATING STATION,MOUNT VERNON,IN,37.9053,-87.715,CENTERPOINT ENERGY INC,Electric Utilities,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,299307.95
HC MANVEL INC.,MANVEL,TX,29.4584,-95.3304,,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,15180.99
GE TRANSPORTATION - ERIE,ERIE,PA,42.145453,-80.02544,WABTEC CORP,Transportation Equipment,Copper,NO,NO,TRI,NO,NO,NO,6140678.08
SYLVAMO TICONDEROGA MILL,TICONDEROGA,NY,43.891973,-73.399275,SYLVAMO N.A. LLC,Paper,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,119485.87
3M CHEMICAL OPERATIONS' COTTAGE GROVE FACILITY,COTTAGE GROVE,MN,44.789444,-92.908333,3M CO,Chemicals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,965867.26
AMERICAN ELECTRIC POWER NORTHEASTERN PLANT,OOLOGAH,OK,36.4301,-95.7011,AMERICAN ELECTRIC POWER,Electric Utilities,Copper compounds,NO,NO,TRI,NO,NO,NO,86456.01000000001
CHOLLA POWER PLANT,JOSEPH CITY,AZ,34.940267,-110.299867,PINNACLE WEST CAPITAL CORP,Electric Utilities,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,1489.45
PHILLIPS 66 RICHMOND TERMINAL,RICHMOND,CA,37.909769,-122.366199,PHILLIPS 66,Petroleum Bulk Terminals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,1235.22
LSC COMMUNICATIONS / LANCASTER EAST,LANCASTER,PA,40.04903,-76.26023,LSC COMMUNICATIONS MCL LLC,Printing,Ethylbenzene,NO,YES,TRI,YES,NO,NO,2451.04
ERGON WEST VIRGINIA INC,NEWELL,WV,40.6111,-80.630833,ERGON INC,Petroleum,Ethylbenzene,NO,YES,TRI,YES,NO,NO,969.0
LOZIER CORP,MIDDLEBURY,IN,41.681646,-85.701867,LOZIER CORP,Furniture,Manganese,NO,YES,TRI,NO,NO,NO,960731.01
UTC FUEL CELLS LLC,SOUTH WINDSOR,CT,41.83381,-72.60773,UNITED TECHNOLOGIES CORP,Electrical Equipment,Mercury,NO,YES,PBT,NO,YES,NO,301.59000000000003
JELD-WEN,CRAIGSVILLE,WV,38.34335,-80.66027,JELD-WEN INC,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
HOMER D. BRONSON CO,WINSTED,CT,41.953577,-73.049123,,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,237876.04
TYSON PREPARED FOODS-SOUTH HUTCHINSON KS,SOUTH HUTCHINSON,KS,38.029345,-97.942749,TYSON FOODS INC,Food,Ammonia,NO,NO,TRI,NO,NO,NO,63301.0
MURRAY INC,LAWRENCEBURG,TN,35.25994,-87.37292,,Machinery,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,0.0
APV PRODUCTS,LAKE MILLS,WI,43.07372,-88.89856,APV NORTH AMERICAS INC,Machinery,Chromium,NO,YES,TRI,NO,NO,NO,113430.0
AMERICAN BRONZE FOUNDRY INC,SANFORD,FL,28.761355,-81.261016,,Miscellaneous Manufacturing,Copper,NO,NO,TRI,NO,NO,NO,69000.0
AMERICAN CRYSTAL SUGAR CO,EAST GRAND FORKS,MN,47.925833,-97.006111,AMERICAN CRYSTAL SUGAR CO,Food,Lead compounds,NO,YES,PBT,NO,YES,NO,3700.37
DOMINION RESOURCES INC BREMO POWER STATION,BREMO BLUFF,VA,37.71175,-78.28784,DOMINION RESOURCES INC,Electric Utilities,Vanadium (except when contained in an alloy),NO,NO,TRI,NO,NO,NO,235001.0
UNIFIED BRANDS/GROEN,BYRAM,MS,32.166631,-90.264703,DOVER CORP,Machinery,Manganese,NO,YES,TRI,NO,NO,NO,140143.89
GEON PERFORMANCE SOLUTIONS,SEABROOK,TX,29.58344,-95.029019,SK CAPITAL PARTNERS,Chemicals,Cadmium compounds,NO,YES,TRI,YES,NO,NO,1766.12
DELEK LOGISTICS OPERATING LLC,ABILENE,TX,32.546651,-99.773424,DELEK US HOLDINGS INC,Petroleum Bulk Terminals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,50.8
SHEBOYGAN PAINT CO,SHEBOYGAN,WI,43.76049,-87.73952,,Chemicals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,319251.01
SIERRA PACIFIC POWER CO NORTH VALMY STATION,VALMY,NV,40.8816,-117.1521,BERKSHIRE HATHAWAY INC,Electric Utilities,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.0263893014
TWITCHELL TECHNICAL PRODUCTS LLC,DOTHAN,AL,31.25335,-85.40129,NORWEST EQUITY PARTNERS X LP,Textiles,Antimony compounds,NO,YES,TRI,NO,NO,NO,27685.95
AVANTOR PERFORMANCE MATERIALS,PHILLIPSBURG,NJ,40.703099,-75.197676,AVANTOR PERFORMANCE MATERIALS INC,Chemicals,Manganese compounds,NO,YES,TRI,NO,NO,NO,311.51
EXCAL INC.,MILLS,WY,42.84894,-106.3685,,Primary Metals,Lead,NO,NO,PBT,YES,YES,NO,27.91
MAIN STEEL,ELK GROVE VILLAGE,IL,41.99843,-87.94866,SAMUEL SON & CO. USA,Fabricated Metals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,81205.05
TESORO ALASKA - KENAI REFINERY,KENAI,AK,60.683603,-151.367204,MARATHON PETROLEUM CORP,Petroleum,Carbon disulfide,NO,YES,TRI,NO,NO,NO,4200.93
TIMKEN AEROSPACE( MPB CORP DBA) LEBANON,LEBANON,NH,43.638521,-72.285855,THE TIMKEN CO,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,17187.5
EAGLEPICHER TECHNOLOGIES LLC,EAST GREENWICH,RI,41.644519,-71.495387,OMG ENERGY HOLDINGS INC,Computers and Electronic Products,Lead compounds,NO,YES,PBT,NO,YES,NO,10680.84
CYBERTECH POLYMERS,PISCATAWAY,NJ,40.56026,-74.51099,TEKNI-PLEX,Chemicals,Antimony compounds,NO,YES,TRI,NO,NO,NO,0.88
WHITE MOUNTAIN PAPER CO,GORHAM,NH,44.471944,-71.169444,,Paper,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.003196699
RUSSELL STATION,ROCHESTER,NY,43.268788,-77.631271,ROCHESTER GAS & ELECTRIC CORP,Electric Utilities,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,1740001.01
ROCKLAND BLEACH & DYE WORKS,BALTIMORE,MD,39.30952,-76.57286,ROCKLAND INDUSTRIES INC,Textiles,Decabromodiphenyl oxide,NO,YES,TRI,NO,NO,NO,267546.67
FIRESTONE POLYMERS LLC,SULPHUR,LA,30.186144,-93.331209,BRIDGESTONE AMERICAS INC,Chemicals,"1,3-Butadiene",NO,YES,TRI,YES,NO,NO,59760538.02
TARR ACQUISITION LLC,PORTLAND,OR,45.540349,-122.674249,TARR ACQUISITION LLC,Petroleum Bulk Terminals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,1225.4
PILGRIM'S SAUK RAPIDS FEEDMILL,SAUK RAPIDS,MN,45.65519,-94.18132,JBS USA FOOD CO,Other,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
INTERNATIONAL PAPER - RIVERDALE MILL,SELMA,AL,32.42522,-86.871582,INTERNATIONAL PAPER CO,Paper,Lead,NO,NO,PBT,YES,YES,NO,5071.35
MONTROSE GENERATING STATION,CLINTON,MO,38.311186,-93.934795,GREAT PLAINS ENERGY INC,Electric Utilities,Copper compounds,NO,NO,TRI,NO,NO,NO,61291.01
BRENNTAG SOUTHWEST INC SAND SPRINGS,SAND SPRINGS,OK,36.133611,-96.103889,BRENNTAG N.A. INC,Chemical Wholesalers,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,0.0
TILCON CONNECTICUT INC,NORTH GROSVENORDALE,CT,42.01084,-71.88284,TILCON INC,Petroleum,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,0.0
ARKWRIGHT INC,CHARLESTON,IL,39.51931,-88.17712,ARKWRIGHT INC,Paper,Zinc compounds,NO,NO,TRI,NO,NO,NO,2920.42
PLEASANTS POWER STATION,WILLOW ISLAND,WV,39.36694,-81.29998,ENERGY HARBOR LLC,Electric Utilities,Vanadium compounds,NO,NO,TRI,NO,NO,NO,781375.02
HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,PORT NECHES,TX,29.972738,-93.94853,HUNTSMAN INTERNATIONAL LLC,Chemicals,Naphthalene,NO,YES,TRI,YES,NO,NO,1280.0
ALLNEX USA INC,WARRENVILLE,SC,33.518889,-81.845278,ALLNEX USA INC,Chemicals,Acrylic acid,NO,YES,TRI,NO,NO,NO,501.78
BRUKER OST LLC,CARTERET,NJ,40.58995,-74.24677,,Primary Metals,Lead,NO,NO,PBT,YES,YES,NO,250453.9
EASTMAN CHEMICAL CO SOUTH CAROLINA OPERATIONS,GASTON,SC,33.868333,-81.010278,EASTMAN CHEMICAL CO,Chemicals,Bromomethane,NO,YES,TRI,NO,NO,NO,331773.07
TOYOTA MOTOR MANUFACTURING ALABAMA INC.,HUNTSVILLE,AL,34.825,-86.6417,TOYOTA MOTOR N.A. INC,Transportation Equipment,Chromium,NO,YES,TRI,NO,NO,NO,0.7
DOW CHEMICAL CO,MARIETTA,GA,33.992563,-84.523875,THE DOW CHEMICAL CO,Chemicals,Triethylamine,NO,YES,TRI,NO,NO,NO,14206.1
"REICHHOLD, INC.",NEWARK,NJ,40.71932,-74.124679,REICHHOLD INC,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,991.1
BUCKMAN LABORATORIES INC.,CADET,MO,37.983333,-90.690833,BUCKMAN LABORATORIES INC,Chemicals,Epichlorohydrin,NO,YES,TRI,YES,NO,NO,149.34
VANCE BROTHERS INC,KANSAS CITY,MO,39.032429,-94.525261,VANCE BROTHERS INC,Petroleum,Naphthalene,NO,YES,TRI,YES,NO,NO,0.0
PHILLIPS 66 JEFFERSON CITY TERMINAL,JEFFERSON CITY,MO,38.54862,-92.21418,PHILLIPS 66,Petroleum Bulk Terminals,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,1.11
LIMA REFINING CO,LIMA,OH,40.720649,-84.122623,CENOVUS ENERGY INC.,Petroleum,Molybdenum trioxide,NO,NO,TRI,YES,NO,NO,1.0
AMERICAN & EFIRD LLC PLANT 05 & 15,MOUNT HOLLY,NC,35.288218,-81.013597,AMERICAN & EFIRD LLC,Textiles,Acetophenone,NO,YES,TRI,NO,NO,NO,282020.98
NEWTON ENERGY CENTER,NEWTON,IL,38.937195,-88.276242,VISTRA CORP,Electric Utilities,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,1523669.99
WASTE CONTROL SPECIALISTS LLC,ANDREWS,TX,32.440944,-103.056305,WASTE CONTROL SPECIALISTS LLC,Hazardous Waste,Zinc compounds,NO,NO,TRI,NO,NO,NO,55355.34
JEFFERIES GENERATING STATION,MONCKS CORNER,SC,33.241996,-79.987115,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY,Electric Utilities,Vanadium (except when contained in an alloy),NO,NO,TRI,NO,NO,NO,290321.07
METTIKI COAL LLC,OAKLAND,MD,39.26178,-79.42836,ALLIANCE COAL LLC,Coal Mining,Zinc compounds,NO,NO,TRI,NO,NO,NO,114563.95
1500 SOUTH TIBBS LLC,INDIANAPOLIS,IN,39.740281,-86.218331,AURORIUM HOLDINGS LLC,Chemicals,Formaldehyde,NO,YES,TRI,YES,NO,NO,10531.83
MUELLER CO-PLANT #1,DECATUR,IL,39.846537,-88.962278,MUELLER WATER PRODUCTS INC,Fabricated Metals,Lead,NO,NO,PBT,YES,YES,NO,277483.93
ROYAL BUILDING PRODUCTS,COLUMBUS,OH,39.92527,-82.95385,WESTLAKE CORP,Plastics and Rubber,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,6724.92
VERTEX REFINING ALABAMA LLC,SARALAND,AL,30.787778,-88.058333,VERTEX ENERGY INC,Petroleum,"1,2-Dichloroethane",NO,YES,TRI,YES,NO,NO,1.09
BAYER CROPSCIENCE LP - KC,KANSAS CITY,MO,39.122417,-94.474833,BAYER US HOLDING LP,Chemicals,Merphos,NO,NO,TRI,NO,NO,NO,492.83
MODINE MANUFACTURING CO,PEMBERVILLE,OH,41.40106,-83.45457,MODINE MANUFACTURING CO,Transportation Equipment,Lead,NO,NO,PBT,YES,YES,NO,639036.26
PINE HALL BRICK CO INC,MADISON,NC,36.37608,-79.99042,PINE HALL BRICK CO INC,Nonmetallic Mineral Product,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,285335.0
ONSEMI,HOPEWELL JUNCTION,NY,41.535833,-73.820556,SEMICONDUCTOR COMPONENTS INDUSTRIES LLC,Computers and Electronic Products,Lead,NO,NO,PBT,YES,YES,NO,81612.49
"INNOVEX, INC",LITCHFIELD,MN,45.12625,-94.50923,INNOVEX INC,Computers and Electronic Products,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,0.0
ACTION MANUFACTURING CO,ATGLEN,PA,39.89994,-75.96799,ACTION MANUFACTURING CO,Chemicals,Lead compounds,NO,YES,PBT,NO,YES,NO,182.09
TESORO LOGISTICS PASCO TERMINAL,PASCO,WA,46.215543,-119.028835,MARATHON PETROLEUM CORP,Petroleum Bulk Terminals,Cresol (mixed isomers),NO,YES,TRI,NO,NO,NO,0.0
LIBERTAS COPPER LLC.,EMINENCE,KY,38.354916,-85.160992,LIBERTAS COPPER LLC,Primary Metals,Cyanide compounds,NO,YES,TRI,NO,NO,NO,51664.0
FORD MOTOR CO EDISON ASSEMBLY PLANT,EDISON,NJ,40.516552,-74.371653,FORD MOTOR CO,Transportation Equipment,Lead,NO,NO,PBT,YES,YES,NO,2.38
BIOURJA RENEWABLES LLC,PEORIA,IL,40.676479,-89.605949,,Food,Methanol,NO,YES,TRI,NO,NO,NO,1609270.0
US ECOLOGY NEVADA INC.,BEATTY,NV,36.767649,-116.69368,REPUBLIC SERVICES INC,Hazardous Waste,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,141.92000000000002
KWIKSET CORP,BRISTOW,OK,35.82659,-96.39626,BLACK & DECKER CORP,Fabricated Metals,Copper compounds,NO,NO,TRI,NO,NO,NO,654210.88
"GLYCOTECH, INC",LELAND,NC,34.25965,-78.08441,,Chemicals,Pyridine,NO,NO,TRI,YES,NO,NO,162976.79
SCHLAGE LOCK CO LLC,PRINCETON,IL,41.386308,-89.466278,ALLEGION S & S HOLDING CO INC,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,1785.0
TACO INC. - CRANSTON,CRANSTON,RI,41.79463,-71.45,TACO INC,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,956421.1
CURBTENDER INC,CEDAR FALLS,IA,42.47497,-92.45227,CURBTENDER INC,Transportation Equipment,Chromium,NO,YES,TRI,NO,NO,NO,44007.95
TIMEPLEX LLC,HACKENSACK,NJ,40.911254,-74.029618,PLATINUM EQUITY,Computers and Electronic Products,Lead compounds,NO,YES,PBT,NO,YES,NO,570.38
US SUGAR CORP-CLEWISTON SUGAR HOUSE,CLEWISTON,FL,26.734722,-80.9375,US SUGAR CORP,Other,"2,4-D",NO,YES,TRI,YES,NO,NO,258355.0
VP RACING FUELS INC.,ELMENDORF,TX,29.2725,-98.348333,VP RACING FUELS INC,Petroleum,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,0.0
BENTONVILLE CASTING CO,BENTONVILLE,AR,36.36525,-94.197028,,Primary Metals,Diisocyanates,NO,NO,TRI,NO,NO,NO,26.87
HOWMET CASTINGS & SERVICES-CASTING DIV,DOVER,NJ,40.881937,-74.532376,ALCOA INC,Transportation Equipment,Chromium,NO,YES,TRI,NO,NO,NO,1358561.15
JM STUART STATION,MANCHESTER,OH,38.641584,-83.684561,AES CORP,Electric Utilities,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,5000000.98
AVERY DENNISON MFD,LOWELL,IN,41.294423,-87.441638,AVERY DENNISON CORP,Paper,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,323801.08999999997
MATHEWS CO,CRYSTAL LAKE,IL,42.25118,-88.30783,,Machinery,Nickel,NO,YES,TRI,YES,NO,NO,16730.0
TEXTRON AVIATION/WEST CAMPUS,WICHITA,KS,37.637341,-97.420252,TEXTRON INC,Transportation Equipment,Benzene,NO,YES,TRI,YES,NO,NO,2591.05
DTE ELECTRIC CO-BELLE RIVER POWER PLANT,CHINA TOWNSHIP,MI,42.772523,-82.512273,DTE ENERGY CO,Electric Utilities,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,1000015.97
AMETEK SPECIALTY METAL PRODUCTS DIV,WALLINGFORD,CT,41.42904,-72.84005,AMETEK INC,Primary Metals,Trichloroethylene,NO,YES,TRI,YES,NO,NO,176047.74
FREEPORT-MCMORAN MORENCI INC,MORENCI,AZ,33.065,-109.34222,FREEPORT-MCMORAN INC,Metal Mining,Manganese compounds,NO,YES,TRI,NO,NO,NO,5215201.58
NEXEO SOLUTIONS LLC (DBA UNIVAR SOLUTIONS USA INC.),WILLOW SPRINGS,IL,41.746272,-87.877057,UNIVAR SOLUTIONS USA INC,Chemical Wholesalers,sec-Butyl alcohol,NO,NO,TRI,NO,NO,NO,0.0
DULUTH PAPER MILL,DULUTH,MN,46.73561,-92.16651,VERSO PAPER CORP,Paper,Ethylene glycol,NO,YES,TRI,NO,NO,NO,67268.6
GE AVIATION,LYNN,MA,42.452603,-70.973436,GENERAL ELECTRIC CO (GE CO),Transportation Equipment,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,36.77
UFP WINDSOR LLC,WINDSOR,CO,40.478382,-104.895792,UFP INDUSTRIES INC,Wood Products,Lead,NO,NO,PBT,YES,YES,NO,1.0
AJAX X-RAY INC,SAYRE,PA,41.996284,-76.528173,,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,24.8
ROCKWELL COLLINS - DECORAH OPERATIONS,DECORAH,IA,43.29756,-91.74349,RTX CORP,Computers and Electronic Products,Lead,NO,NO,PBT,YES,YES,NO,1296.7099999999998
BP CHERRY POINT REFINERY,BLAINE,WA,48.884,-122.735,BP PRODUCTS NA INC,Petroleum,Propylene,NO,NO,TRI,NO,NO,NO,1485212.98
DTE ELECTRIC COMPANY- RIVER ROUGE POWER PLANT,RIVER ROUGE,MI,42.2727,-83.1124,DTE ENERGY CO,Electric Utilities,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,559015.7
QUARLES PETROLEUM INC. CULPEPER BULK PLANT,CULPEPER,VA,38.48617,-77.96239,QUARLES PETROLEUM INC,Petroleum Bulk Terminals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,0.0
MULTILAYER COATING TECHNOLOGIES LLC,NEW BEDFORD,MA,41.719237,-70.952586,,Chemicals,Silver compounds,NO,NO,TRI,NO,NO,NO,94781.7
GLADDING MCBEAN,LINCOLN,CA,38.89447,-121.291594,BASALITE BUILDING PRODUCTS LLC,Nonmetallic Mineral Product,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,33976.8
TESORO HATHAWAY TERMINAL,SIGNAL HILL,CA,33.79961,-118.155711,MARATHON PETROLEUM CORP,Petroleum Bulk Terminals,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,65.0
