FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
PRECOAT METALS,GREENFIELD,IN,39.787066,-85.738262,AZZ INC,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,633.09
SOLENIS LLC,MACON,GA,32.701282,-83.663101,PLATINUM EQUITY LLC,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,1182.55
PERMACEL,NORTH BRUNSWICK,NJ,40.467922,-74.440209,NITTO AMERICAS,Paper,Di(2-ethylhexyl) phthalate,NO,YES,TRI,YES,NO,NO,6621.04
MOUNTAIRE FARMS OF DELAWARE INC,MILLSBORO,DE,38.6011,-75.2629,MOUNTAIRE FARMS INC,Food,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.96
WAYNE-SANDERSON FARMS LLC - DOTHAN FRESH PLANT,DOTHAN,AL,31.22546,-85.36033,CONTINENTAL GRAIN CO,Food,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.98
NEO INDUSTRIES (WEIRTON) INC.,WEIRTON,WV,40.39042,-80.62799,NEO INDUSTRIES (USA) INC,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,40602.93
IMMUNEX RHODE ISLAND CORP A SUBSIDIARY OF AMGEN INC,WEST GREENWICH,RI,41.65888,-71.57178,AMGEN INC,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.3
ZENITH ELECTRONICS CORP RAULAND DIV,MELROSE PARK,IL,41.90791,-87.86232,ZENITH ELECTRONICS CORP,Computers and Electronic Products,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,352441.08
OWENS-BROCKWAY GLASS CONTAINER INC PLANT 23,VERNON,CA,33.9972,-118.2172,O-I GLASS INC,Nonmetallic Mineral Product,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,54940.58
WATSON STANDARD CO HARWICK PLANT,HARWICK,PA,40.554416,-79.809568,WATSON INDUSTRIES INC,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,99580.04
ELANCO CLINTON LABORATORIES,CLINTON,IN,39.680574,-87.425738,ELANCO US INC,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,336735.98
STELLA-JONES CORP,SHERIDAN,OR,45.097222,-123.426944,STELLA-JONES US HOLDING CORP,Wood Products,Pentachlorophenol,NO,YES,TRI,YES,NO,NO,6600.97
ALL-BRITE ANODIZING CO,STONE PARK,IL,41.90751,-87.87197,,Fabricated Metals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,18800.99
CMC REBAR,LAWRENCEVILLE,GA,33.97069,-83.972,COMMERCIAL METALS CO,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,7241.16
OAKLEY INDUSTRIES,ENGLEWOOD,CO,39.65068,-105.02871,,Primary Metals,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,92666.0
LAMONS GASKET CO,HOUSTON,TX,29.75146,-95.3359,METALDYNE CORP,Miscellaneous Manufacturing,Nickel,NO,YES,TRI,YES,NO,NO,173500.86
WESLOCK NATL INC,LOS ANGELES,CA,33.91058,-118.27397,,Fabricated Metals,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,540000.86
3M CHEMICAL OPERATIONS' COTTAGE GROVE FACILITY,COTTAGE GROVE,MN,44.789444,-92.908333,3M CO,Chemicals,Methyl acrylate,NO,NO,TRI,YES,NO,NO,29743.11
BUCKEYE PORT READING TERMINAL LLC,PORT READING,NJ,40.564223,-74.25076,BUCKEYE PORT READING TERMINAL LLC,Petroleum,Ethylene glycol,NO,YES,TRI,NO,NO,NO,2205.0
CASTING SOLUTIONS LLC.,ZANESVILLE,OH,39.95625,-82.03746,BURNHAM HOLDINGS INC,Primary Metals,Chromium,NO,YES,TRI,NO,NO,NO,3600.87
DIAL CORP,CHICAGO,IL,41.79977,-87.77725,,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,1719.76
GKN AEROSPACE CHEM-TRONICS INC,EL CAJON,CA,32.816944,-116.977222,GKN AEROSPACE US HOLDINGS LLC (DELAWARE LLC),Transportation Equipment,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,54808.259999999995
GENERAL LATEX & CHEMICAL CORP OF GA,DALTON,GA,34.78955,-84.96541,DOW CHEMICAL CO,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,5768.52
ORIENT CORP OF AMERICA,SEAFORD,DE,38.6603,-75.6246,,Chemicals,Aniline,NO,YES,TRI,YES,NO,NO,36805.0
RHONE-POULENC INC,LOUISVILLE,KY,38.226079,-85.774236,RHONE-POULENC INC,Chemicals,Phthalic anhydride,NO,YES,TRI,NO,NO,NO,4845.03
ITW SHAKEPROOF AUTOMOTIVE,CAMBRIDGE,WI,43.00587,-89.0198,ILLINOIS TOOL WORKS INC,Fabricated Metals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,1.0
PECO II INC.,GALION,OH,40.755672,-82.799806,,Computers and Electronic Products,Dichloromethane,NO,YES,TRI,YES,NO,NO,135658.1
MCWHORTER TECHNOLOGIES,CHICAGO HEIGHTS,IL,41.52073,-87.62226,EASTMAN CHEMICAL CO,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,69635.94
WESTLAKE MONOMERS CORP,CALVERT CITY,KY,37.0466,-88.32714,WESTLAKE CHEMICAL CORP,Chemicals,"1,3-Dichlorobenzene",NO,NO,TRI,NO,NO,NO,7148.91
SEQUA COATINGS CORP PRECOAT METALS DIV,MC KEESPORT,PA,40.32814,-79.8407,CARLYLE GROUP,Fabricated Metals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,31600.7
FOREMOST FARMS USA,APPLETON,WI,44.259603,-88.39164,FOREMOST FARMS USA CO-OP,Food,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,1880020.84
SPEARS MANUFACTURING CO,JEROME,ID,42.700573,-114.516372,,Plastics and Rubber,Acetone,NO,NO,TRI,NO,NO,NO,82228.08
OCCIDENTAL CHEMICAL CORP,GREGORY,TX,27.883611,-97.241383,OCCIDENTAL PETROLEUM CORP,Chemicals,Bis(2-chloroethyl) ether,NO,YES,TRI,NO,NO,NO,15491.06
AFTON CHEMICAL CORP,SAUGET,IL,38.601444,-90.167633,NEWMARKET CORP,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,1044300.69
PARKER HANNIFIN CORP,KENNETT,MO,36.25161,-90.0428,PARKER HANNIFIN CORP,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,5830.91
EDGINGTON OIL CO,LONG BEACH,CA,33.87461,-118.16412,DELEK US HOLDINGS INC,Petroleum,Benzene,NO,YES,TRI,YES,NO,NO,268.0
HONEYWELL FRICTION MATERIALS,LYNN HAVEN,FL,30.244983,-85.672909,HONEYWELL INTERNATIONAL INC,Miscellaneous Manufacturing,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,70418.6
SHERWIN-WILLIAMS CO  ANAHEIM,ANAHEIM,CA,33.85919,-117.8347,SHERWIN-WILLIAMS CO,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,37361.14
FERRY CAP & SET SCREW - CLEVELAND,CLEVELAND,OH,41.48486,-81.69467,DONCASTERS LTD (FASTENTECH),Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,52591.1
NATIONAL COATINGS INC,GALESBURG,IL,40.92715,-90.32496,,Chemicals,Lead compounds,NO,YES,PBT,NO,YES,NO,1142.98
GCP APPLIED TECHNOLOGIES INC,CHICAGO,IL,41.80058,-87.7741,SAINT GOBAIN CORP,Chemicals,Formaldehyde,NO,YES,TRI,YES,NO,NO,148.0
"VANNER WELDON INC, LIGHTING DIV",COLUMBUS,OH,39.92008,-82.99539,,Transportation Equipment,Tetrachloroethylene,NO,YES,TRI,YES,NO,NO,122501.18
CARLISLE TIRE & WHEEL CO,CARLISLE,PA,40.2094,-77.19496,,Plastics and Rubber,"4,4'-Methylenedi(phenyl isocyanate)",NO,YES,TRI,NO,NO,NO,34.04
STEPAN CO,WILMINGTON,NC,34.31065,-77.98461,STEPAN CO,Chemicals,Acetaldehyde,NO,YES,TRI,YES,NO,NO,490797.04
OCCIDENTAL CHEMICAL CORP,POTTSTOWN,PA,40.235432,-75.616447,OCCIDENTAL PETROLEUM CORP,Chemicals,Vinyl acetate,NO,YES,TRI,YES,NO,NO,2217391.6
SHELL CHEMICAL LP,DEER PARK,TX,29.722222,-95.126944,SHELL PETROLEUM INC,Petroleum,Dichlorodifluoromethane (CFC-12),NO,NO,TRI,NO,NO,NO,65027.01
WESTERN ZIRCONIUM,OGDEN,UT,41.260369,-112.231233,WESTINGHOUSE ELECTRIC CO LLC,Primary Metals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,7616601.2
CHEVRON PHILLIPS CHEMICAL CO PERFORMANCE PIPE DIV,FAIRFIELD,IA,41.01341,-91.98335,CHEVRON PHILLIPS CHEMICAL CO LLC,Plastics and Rubber,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,1671.04
3M CO - CYNTHIANA,CYNTHIANA,KY,38.374346,-84.29449,,Paper,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,991220.06
ULBRICH SPECIALTY STRIP MILL,WALLINGFORD,CT,41.44746,-72.82939,ULBRICH STAINLESS STEELS & SPECIAL METALS INC,Primary Metals,Nickel,NO,YES,TRI,YES,NO,NO,1230000.93
D-A LUBRICANT CO,INDIANAPOLIS,IN,39.80819,-86.18691,,Petroleum,Zinc compounds,NO,NO,TRI,NO,NO,NO,4211.07
ARICHEM LLC,ARITON,AL,31.5915,-85.7189,,Chemicals,Formaldehyde,NO,YES,TRI,YES,NO,NO,330322.86
HOOVER TREATED WOOD PRODUCTS INC.,OXFORD,PA,39.76868,-75.9842,GRAHAM HOLDINGS CO,Wood Products,Chromium,NO,YES,TRI,NO,NO,NO,1094.96
RIDGEWAY FURNITURE,RIDGEWAY,VA,36.58928,-79.86169,HOWARD MILLER CLOCK CO,Computers and Electronic Products,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,80510.95
CHEMICAL RESEARCH\TECHNOLOGY (CR\T),VALDOSTA,GA,30.8386,-83.255639,QUAD/GRAPHICS INC,Chemicals,Formaldehyde,NO,YES,TRI,YES,NO,NO,2892.52
KENNAMETAL INC,ASHEBORO,NC,35.75794,-79.80731,KENNAMETAL INC,Machinery,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,NO,TRI,NO,NO,NO,130092.35
SANDVIK MINING & CONSTRUCTION CO,BRISTOL,VA,36.66753,-82.09321,SANDVIK INC,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,198872.99
MICHLIN DIAZO PRODS CORP,DEARBORN,MI,42.3388,-83.16339,,Machinery,Phosphoric acid,NO,NO,TRI,NO,NO,NO,1820.0
GE CO,SOMERSWORTH,NH,43.259257,-70.862083,GENERAL ELECTRIC CO (GE CO),Electrical Equipment,Tetrachloroethylene,NO,YES,TRI,YES,NO,NO,96710.94
BASF CORP - FREEPORT SITE,FREEPORT,TX,29.002075,-95.399777,BASF CORP,Chemicals,Butyl acrylate,NO,NO,TRI,NO,NO,NO,310000.99
BRAKE PARTS INC,FREDERICKSBURG,VA,38.35019,-77.49823,DANA CORP,Transportation Equipment,Asbestos (friable),NO,YES,TRI,YES,NO,NO,1438242.0
DAK AMERICAS LLC CAPE FEAR SITE,LELAND,NC,34.322316,-78.039566,DAK AMERICAS LLC,Chemicals,Antimony compounds,NO,YES,TRI,NO,NO,NO,312555.99
WATERBURY SCREW MACHINE PRODUCTS CO INC,WATERBURY,CT,41.566618,-73.055024,,Fabricated Metals,Lead compounds,NO,YES,PBT,NO,YES,NO,121161.17
SPRINGS GLOBAL US - NASHVILLE PLANT,NASHVILLE,TN,36.17108,-86.8856,SPRINGS GLOBAL US INC,Textile Product,Phosphoric acid,NO,NO,TRI,NO,NO,NO,219623.17
LEXINGTON FURNITURE INDUSTRIES PLANT 3,LEXINGTON,NC,35.82187,-80.24685,LIFESTYLE FURNISHINGS INTERNATIONAL,Furniture,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,161671.01
MARGE CARSON INC,ROSEMEAD,CA,34.06265,-118.07141,,Furniture,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,330967.24
HYDRITE CHEMICAL CO.,MILWAUKEE,WI,43.164444,-88.001944,HYDRITE CHEMICAL CO,Chemicals,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,2570.04
SYNTHOMER INC-MOGADORE PLANT,MOGADORE,OH,41.045663,-81.391134,YULE CATTO INC,Chemicals,"1,3-Butadiene",NO,YES,TRI,YES,NO,NO,121173.95
EXXONMOBIL REFINING & SUPPLY BAYTOWN REFINERY (PART),BAYTOWN,TX,29.739444,-95.006944,EXXON MOBIL CORP,Petroleum,Styrene,NO,YES,TRI,YES,NO,NO,4021.08
J H BAXTER & CO,EUGENE,OR,44.061987,-123.153391,,Wood Products,Arsenic compounds,NO,YES,TRI,YES,NO,NO,3216.15
MEDICAL PLASTICS LABORATORY INC,GATESVILLE,TX,31.422975,-97.788014,LAERDAL MEDICAL GROUP,Plastics and Rubber,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,73638.23
ENENCO INC,MEMPHIS,TN,35.16452,-89.95909,CROMPTON CORP,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,5720000.890000001
YODER FEEDS,KALONA,IA,41.5698,-91.73663,YODER INC,Food,Manganese compounds,NO,YES,TRI,NO,NO,NO,11.08
INDORAMA VENTURES,DECATUR,AL,34.6415,-87.0589,INDORAMA VENTURES PUBLIC CO LTD,Chemicals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,7130.03
ROHM & HAAS DVI LEMONT PLANT,LEMONT,IL,41.68898,-87.94911,ROHM & HAAS CO,Chemicals,Ethyl acrylate,NO,YES,TRI,YES,NO,NO,3131.05
RITTMAN PAPERBOARD,RITTMAN,OH,40.96935,-81.77524,CARAUSTAR MILL GROUP INC,Paper,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,443561.03
OCCIDENTAL CHEMICAL CORP,HAHNVILLE,LA,29.97371,-90.45892,OCCIDENTAL PETROLEUM CORP,Chemicals,Dichlorodifluoromethane (CFC-12),NO,NO,TRI,NO,NO,NO,74401.06
GERDAU LONG STEEL NA-CHARLOTTE MILL,CHARLOTTE,NC,35.33908,-80.83114,GERDAU USA INC,Primary Metals,Copper compounds,NO,NO,TRI,NO,NO,NO,75036.20999999999
BOEING CO OF PORTLAND,PORTLAND,OR,45.543847,-122.466563,THE BOEING CO,Transportation Equipment,Chromium,NO,YES,TRI,NO,NO,NO,382700.9
3M CO - LITTLE ROCK,LITTLE ROCK,AR,34.708919,-92.239492,3M CO,Other,Copper compounds,NO,NO,TRI,NO,NO,NO,58589.2
RENO TECHNOLOGY,SOUTH HUTCHINSON,KS,38.02857,-97.94185,MEGA MFG INC,Machinery,Chromium,NO,YES,TRI,NO,NO,NO,51178.4
SRC ELECTRICAL LLC,SPRINGFIELD,MO,37.18399,-93.24775,SRC HOLDINGS INC,Machinery,Zinc compounds,NO,NO,TRI,NO,NO,NO,545833.12
SASOL CHEMICALS (USA) LLC-LAKE CHARLES CHEMICAL COMPLEX,WESTLAKE,LA,30.2588,-93.2937,SASOL (USA) CORP,Chemicals,"1,2-Dichloroethylene",NO,NO,TRI,NO,NO,NO,11.09
SHELBY STEEL LLC PELL CITY PLANT,PELL CITY,AL,33.59563,-86.2473,,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,2847.0
WAHL REFRACTORIES INC,FREMONT,OH,41.323979,-83.053864,,Nonmetallic Mineral Product,Phosphoric acid,NO,NO,TRI,NO,NO,NO,0.0
AMERICAN SILICON TECHNOLOGIES,ROCK ISLAND,WA,47.369722,-120.137778,,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,53293.22
SURFACE RESEARCH CORP,BLACKLICK,OH,39.99169,-82.83637,FRANKLIN STEEL CO INC,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,5720.0
MCKINLEY PAPER CO. - WASHINGTON MILL,PORT ANGELES,WA,48.135179,-123.466428,BIO PAPPEL,Paper,Phosphoric acid,NO,NO,TRI,NO,NO,NO,0.99
SOUTHERN INDUSTRIAL CHEMICALS INC.,ATLANTA,GA,33.7955,-84.43239,,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,125.0
JANBRIDGE INC,PHILADELPHIA,PA,40.021,-75.06592,,Computers and Electronic Products,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,95178.73
BANDO USA INC,BOWLING GREEN,KY,36.95515,-86.48715,,Plastics and Rubber,Toluene,NO,YES,TRI,NO,NO,NO,218001.21
COVESTRO LLC,BAYTOWN,TX,29.7575,-94.903056,COVESTRO LLC,Chemicals,Nickel,NO,YES,TRI,YES,NO,NO,15380.99
COOPER POWER SYSTEMS LLC,WAUKESHA,WI,42.99066,-88.272,EATON CORP,Electrical Equipment,Manganese compounds,NO,YES,TRI,NO,NO,NO,136309.12
SEAFORD LUMBER CO,MOCKSVILLE,NC,35.86812,-80.58825,,Wood Products,Chromium,NO,YES,TRI,NO,NO,NO,1296.98
ALZA CORP,MOUNTAIN VIEW,CA,37.41741,-122.08047,,Chemicals,Acetone,NO,NO,TRI,NO,NO,NO,145672.45
BAKER PETROLITE BAYPORT FACILI TY,PASADENA,TX,29.647681,-95.063794,BAKER HUGHES HOLDINGS LLC,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,26511.05
WATER QUALITY CENTER,WISCONSIN RAPIDS,WI,44.42328,-89.831663,BILLERUD AMERICAS CORP,Other,Phosphoric acid,NO,NO,TRI,NO,NO,NO,780001.03
CHEMSTAR PRODUCTS,MCPHERSON,KS,38.364991,-97.673211,CHEMSTAR PRODUCTS CO,Food,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,1.8
MEXICHEM SPECIALTY RESINS INC,PEDRICKTOWN,NJ,39.766944,-75.421361,MEXICHEM SPECIALTY RESINS INC,Chemicals,Antimony compounds,NO,YES,TRI,NO,NO,NO,10646.17
DFA DAIRY BRANDS FLUID LLC DBA OAK FARMS,SAN ANTONIO,TX,29.45704,-98.518717,DAIRY FARMERS OF AMERICA INC,Food,Ammonia,NO,NO,TRI,NO,NO,NO,0.0
EXXONMOBIL BATON ROUGE CHEMICAL PLANT (PART),BATON ROUGE,LA,30.495769,-91.173111,EXXON MOBIL CORP,Chemicals,Benzene,NO,YES,TRI,YES,NO,NO,357912.17
BASF CORP - HANNIBAL SITE,PALMYRA,MO,39.834118,-91.436791,BASF CORP,Chemicals,Dichloromethane,NO,YES,TRI,YES,NO,NO,564271.6
LILLY INDUSTRIES INC,DOTHAN,AL,31.26125,-85.40152,LILLY INDUSTRIES INC,Chemicals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,72592.26000000001
