FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
LOUISIANA-PACIFIC NEW WAVERLY PLYWOOD,NEW WAVERLY,TX,30.574917,-95.473778,,Wood Products,Arsenic compounds,NO,YES,TRI,YES,NO,NO,0.0
COMPLEMENTARY COATINGS CORP,EDGEWATER,FL,28.988306,-80.910038,BERKSHIRE HATHAWAY,Chemicals,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,1887.5
MASTERCRAFT INDUSTRIES INC,RICE LAKE,WI,45.49466,-91.73641,,Furniture,Toluene,NO,YES,TRI,NO,NO,NO,207946.0
ADC TELECOMMUNICATIONS INC,BLOOMINGTON,MN,44.8586,-93.34212,ADC TELECOMMUNICATIONS INC,Computers and Electronic Products,Dichloromethane,NO,YES,TRI,YES,NO,NO,58156.03
HARBISONWALKER INTERNATIONAL INC,SOUTH SHORE,KY,38.733189,-82.927627,HARBISONWALKER INTERNATIONAL INC,Nonmetallic Mineral Product,Phosphoric acid,NO,NO,TRI,NO,NO,NO,0.71
NASHVILLE WIRE PRODUCTS,NASHVILLE,TN,36.15584,-86.75823,NASHVILLE WIRE PRODUCTS,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,283492.8
MICHELIN NA INC-SANDY SPRINGS,PENDLETON,SC,34.601667,-82.768889,MICHELIN N.A. INC,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,1909310.91
GEORGIA-PACIFIC PORT HUDSON LLC,ZACHARY,LA,30.650644,-91.281167,KOCH INDUSTRIES INC,Paper,Phenol,NO,YES,TRI,NO,NO,NO,47722.6
FORD MOTOR CO CLEVELAND ENGINE PLANTS,BROOK PARK,OH,41.406259,-81.827593,FORD MOTOR CO,Primary Metals,Zinc compounds,NO,NO,TRI,NO,NO,NO,4611300.97
3M CHEMICAL OPERATIONS' DECATUR FACILITY,DECATUR,AL,34.641667,-87.038611,3M CO,Paper,Dimethylamine,NO,NO,TRI,NO,NO,NO,0.89
SUNOCO LLC-RACE FUELS,MARCUS HOOK,PA,39.814609,-75.42227,SUNOCO LP,Petroleum,Methanol,NO,YES,TRI,NO,NO,NO,31951.09
ARCLIN USA LLC,DODSON,LA,32.039444,-92.655,ARCLIN INC,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,419725.0
CREST CABINETS,EVERETT,WA,47.89666,-122.272273,,Furniture,Toluene,NO,YES,TRI,NO,NO,NO,91458.92
NOVARTIS PHARMACEUTICALS CORP,SUMMIT,NJ,40.72752,-74.37506,NOVARTIS CORP,Chemicals,"1,2-Dichloroethane",NO,YES,TRI,YES,NO,NO,201060.89
STELLA-JONES CORP,BRIERFIELD,AL,33.035995,-86.973577,STELLA-JONES US HOLDING CORP,Wood Products,Pentachlorophenol,NO,YES,TRI,YES,NO,NO,16074.05
NUCOR STEEL-DARLINGTON,DARLINGTON,SC,34.375958,-79.896878,NUCOR CORP,Primary Metals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,203745.97
LAMB WESTON INC RICHLAND FACILITY,RICHLAND,WA,46.309388,-119.297683,LAMB WESTON INC,Food,Sodium nitrite,NO,NO,TRI,NO,NO,NO,14514.09
SIOUX CITY BRICK & TILE CO SERGEANT BLUFF PLANT,SERGEANT BLUFF,IA,42.40648,-96.35711,BRICKWORKS BUILDING PRODUCTS NA,Nonmetallic Mineral Product,Barium,NO,NO,TRI,NO,NO,NO,1021.85
KINGSFORD MANUFACTURING CO,SPRINGFIELD,OR,44.063375,-122.980378,THE CLOROX CO,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,3182698.98
ALLIED MACHINERY RICHLAND LLC,RICHLAND CENTER,WI,43.31771,-90.37346,,Primary Metals,Methanol,NO,YES,TRI,NO,NO,NO,98036.74
KAISER ALUMINUM FABRICATED PRODUCTS LLC,RICHMOND,VA,37.3914,-77.41594,KAISER ALUMINUM FABRICATED PRODUCTS LLC,Primary Metals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,41.3
TENNECO AUTOMOTIVE OPERATING CO INC,COZAD,NE,40.85378,-99.987,TENNECO INC,Transportation Equipment,Cobalt,NO,YES,TRI,YES,NO,NO,562813.0
WOOD RIVER REFINERY,ROXANA,IL,38.840401,-90.070774,WRB REFINING LP,Petroleum,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,64097.1
BLUE BIRD BODY CO,FORT VALLEY,GA,32.561378,-83.878852,,Transportation Equipment,Toluene,NO,YES,TRI,NO,NO,NO,426100.89
3M CO-PRAIRIE DU CHIEN BLDG 50,PRAIRIE DU CHIEN,WI,43.062282,-91.138137,3M CO,Nonmetallic Mineral Product,Di(2-ethylhexyl) phthalate,NO,YES,TRI,YES,NO,NO,86251.26
AUBURN WIRE INC,HYANNIS,MA,41.67756,-70.29916,INTERNATIONAL WIRE GROUP INC,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,251900.22
WESTOVER DAIRY,LYNCHBURG,VA,37.39764,-79.16441,THE KROGER CO,Food,Phosphoric acid,NO,NO,TRI,NO,NO,NO,305553.02
ANSONIA COPPER & BRASS SITE,WATERBURY,CT,41.546802,-73.043545,ANSONIA COPPER & BRASS INC,Primary Metals,Nickel,NO,YES,TRI,YES,NO,NO,208.99
AZZ GALVANIZING SERVICES-HAMILTON,HAMILTON,IN,41.53024,-84.93151,AZZ INC,Fabricated Metals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,123207.66
HONEYWELL INTERNATIONAL INC,HOPEWELL,VA,37.295527,-77.283262,HONEYWELL INTERNATIONAL INC,Chemicals,Formaldehyde,NO,YES,TRI,YES,NO,NO,7369.29
MATTHEWS INTERNATIONAL CORP,PITTSBURGH,PA,40.411101,-80.011407,MATTHEWS INTERNATIONAL CORP,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,2157173.24
INDALEX INC. GIRARD FACILITY,GIRARD,OH,41.14711,-80.70038,INDALEX HOLDING CORP,Primary Metals,Methyl isobutyl ketone,NO,YES,TRI,YES,NO,NO,47646.0
CHEMSTATION,GONZALES,LA,30.20426,-90.92052,CHEMSTATION INTL,Chemicals,Phosphoric acid,NO,NO,TRI,NO,NO,NO,1.0
CHRYSLER ST. LOUIS SOUTH ASSEMBLY PLANT,FENTON,MO,38.544071,-90.460876,CHRYSLER LLC,Transportation Equipment,Ethylene glycol,NO,YES,TRI,NO,NO,NO,3711.73
ALLEGHENY LUDLUM WASHINGTON FLAT ROLL,WASHINGTON,PA,40.184451,-80.270442,ALLEGHENY TECHNOLOGIES INC,Primary Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,4008009.0
NALCO CO - CARSON,LONG BEACH,CA,33.83922,-118.23044,ECOLAB INC,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,0.0
ARMOR METAL GROUP MADISON INC.,MADISON,IN,38.77258,-85.41192,ARMOR METAL GROUP,Fabricated Metals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,89414.9
LION COPOLYMER GEISMAR LLC,GEISMAR,LA,30.205556,-91.006944,LION COPOLYMER HOLDINGS LLC,Chemicals,Ethylene glycol,NO,YES,TRI,NO,NO,NO,60441.0
WESTROCK COATED BOARD LLC,COTTONTON,AL,32.177396,-85.025501,WESTROCK CO,Paper,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,198650.03
SENTRY PAINT TECHS INC,DARBY,PA,39.91666,-75.260574,,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,2000.95
RAYONIER INC PORT ANGELES MILL,PORT ANGELES,WA,48.1151,-123.406,RAYONIER INC,Paper,Methanol,NO,YES,TRI,NO,NO,NO,8860535.74
THE GILL CORP,EL MONTE,CA,34.08291,-118.06062,,Transportation Equipment,Phenol,NO,YES,TRI,NO,NO,NO,368293.45
DOW VICTORIA SITE,VICTORIA,TX,28.678574,-96.951973,DOW INC.,Chemicals,"1,3-Butadiene",NO,YES,TRI,YES,NO,NO,4103190.98
CROFT L.L.C.,MAGNOLIA,MS,31.172525,-90.450006,,Fabricated Metals,m-Xylene,NO,YES,TRI,NO,NO,NO,42403.1
SEA RAY BOATS INC,PHOENIX,AZ,33.41317,-111.99182,BRUNSWICK CORP,Transportation Equipment,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,110000.98
ARCHROMA US INC,MARTIN,SC,33.07165,-81.47648,ARCHROMA US INC,Chemicals,Epichlorohydrin,NO,YES,TRI,YES,NO,NO,0.0
ANDERSON DEVELOPMENT CO - GARY,GARY,IN,41.60376,-87.381831,ANDERSON DEVELOPMENT CO,Chemicals,Butyl acrylate,NO,NO,TRI,NO,NO,NO,1105.7
MATERIAL SCIENCES CORP,ELK GROVE VILLAGE,IL,41.99945,-87.945815,MATERIAL SCIENCES CORP,Fabricated Metals,Naphthalene,NO,YES,TRI,YES,NO,NO,227721.09
CSP COMPOSITES LLC-NEWTON,NEWTON,NC,35.68118,-81.19744,CONTINENTAL STRUCTURAL PLASTICS,Transportation Equipment,Styrene,NO,YES,TRI,YES,NO,NO,40395.8
CONTINUOUS COATING CORP,ORANGE,CA,33.820964,-117.857249,,Fabricated Metals,Zinc compounds,NO,NO,TRI,NO,NO,NO,121193.0
BAF INDUSTRIES,SANTA ANA,CA,33.72177,-117.91571,BAF INDUSTRIES,Chemicals,n-Hexane,NO,YES,TRI,NO,NO,NO,0.0
EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US,SAINT ROSE,LA,29.952222,-90.328556,SHELL OIL PRODUCTS US,Petroleum,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,10393.1
SCHULTE METAL FINISHING INC,CINCINNATI,OH,39.15854,-84.4105,,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,26691.0
RESOLUTE FP US INC - GRENADA MILL,GRENADA,MS,33.830858,-89.819186,RESOLUTE FOREST PRODUCTS INC,Paper,Zinc compounds,NO,NO,TRI,NO,NO,NO,7611.06
DRESHER INC HARRIS HUB DIV,YORK,PA,40.008347,-76.718372,LEGGETT & PLATT INC,Furniture,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,35111.01
J R SIMPLOT CO,SAINT LOUIS,MO,38.67074,-90.19808,J R SIMPLOT CO,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,820.04
JOHN L. ARMITAGE & CO.,GALLATIN,TN,36.38474,-86.42417,,Chemicals,Nickel,NO,YES,TRI,YES,NO,NO,5505.0
MAJOR TOOL & MACHINE INC.,INDIANAPOLIS,IN,39.79217,-86.13363,,Fabricated Metals,Nickel,NO,YES,TRI,YES,NO,NO,416301.0
WESTERN ENTERPRISES,AVON LAKE,OH,41.48126,-82.04471,BERKSHIRE HATHAWAY,Fabricated Metals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,346201.1
THE GOODYEAR TIRE & RUBBER CO,HOUSTON,TX,29.704391,-95.255214,THE GOODYEAR TIRE & RUBBER CO,Chemicals,Carbon disulfide,NO,YES,TRI,NO,NO,NO,197197.05
UNION CARBIDE CORP TECHNOLOGY PARK OPERATIONS,SOUTH CHARLESTON,WV,38.354466,-81.7072,THE DOW CHEMICAL CO,Chemicals,tert-Butyl alcohol,NO,NO,TRI,NO,NO,NO,58686.78
SELFRIDGE PLATING INC.,HARRISON TOWNSHIP,MI,42.602377,-82.851757,,Fabricated Metals,Cyanide compounds,NO,YES,TRI,NO,NO,NO,66541.0
LUBRIZOL ADVANCED MATERIALS INC.,PASO ROBLES,CA,35.67573,-120.63781,BERKSHIRE HATHAWAY,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,0.0
BORDEN CHEMICAL INC,FOREST PARK,IL,41.86073,-87.8077,BORDEN INC,Chemicals,"4,4'-Isopropylidenediphenol",NO,YES,TRI,NO,NO,NO,90.87
STURM RUGER & CO INC,PRESCOTT,AZ,34.65215,-112.42995,STURM RUGER & CO INC,Primary Metals,Methanol,NO,YES,TRI,NO,NO,NO,772.7
KOLLMORGEN INLAND MOTOR RADFORD MAIN ST,RADFORD,VA,37.132,-80.57852,JOSLYN HOLDING CO,Electrical Equipment,Dichloromethane,NO,YES,TRI,YES,NO,NO,96021.09
LION ELASTOMERS ORANGE LLC,ORANGE,TX,30.04209,-93.83247,LION COPOLYMER HOLDINGS LLC,Chemicals,Cyclohexane,NO,NO,TRI,NO,NO,NO,1429491.1
IMPERIAL PRECISION MFG. INC.,POTTSTOWN,PA,40.23833,-75.62719,IMPERIAL PRECISION MFG INC,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,28380.67
ALLNEX USA INC. WALLINGFORD CT SITE,WALLINGFORD,CT,41.435,-72.836389,ALLNEX USA INC,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,28198.13
UNION CITY BODY CO LLC,UNION CITY,IN,40.193139,-84.825466,GRAND VEHICLE WORKS LLC,Transportation Equipment,Toluene,NO,YES,TRI,NO,NO,NO,383350.35
OSHKOSH DEFENSE LLC,OSHKOSH,WI,44.05104,-88.53178,OSHKOSH CORP,Transportation Equipment,Toluene,NO,YES,TRI,NO,NO,NO,333086.11
BASF CORP,MONACA,PA,40.660554,-80.347521,BASF CORP,Chemicals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,7501.25
ROYAL CHEMICAL CO,EAST STROUDSBURG,PA,41.023848,-75.200126,CHEMICAL SERVICES GROUP,Chemicals,Sodium nitrite,NO,NO,TRI,NO,NO,NO,15299.12
ECO SERVICES OPERATIONS CORP.,HOUSTON,TX,29.718139,-95.26875,ECOVYST INC,Chemicals,Naphthalene,NO,YES,TRI,YES,NO,NO,584176.0900000001
SUN GRO HORTICULTURAL,PINE BLUFF,AR,34.25999,-91.93764,HINES HORT,Nonmetallic Mineral Product,Phosphoric acid,NO,NO,TRI,NO,NO,NO,51.1
MULTIPLEX CO INC,BALLWIN,MO,38.58449,-90.552947,MANITOWOC CO INC,Machinery,Copper compounds,NO,NO,TRI,NO,NO,NO,11231.83
VAN DIEST SUPPLY CO,WEBSTER CITY,IA,42.47104,-93.88793,,Chemicals,Phenol,NO,YES,TRI,NO,NO,NO,0.0
THOMAS STEEL STRIP CORP,WARREN,OH,41.23624,-80.84669,,Fabricated Metals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,4159360.95
SUPERIOR GRAPHITE CO,HOPKINSVILLE,KY,36.839167,-87.462944,SUPERIOR GRAPHITE CO,Nonmetallic Mineral Product,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,77200.0
STANLEY BLACK & DECKER,FARMERS BRANCH,TX,32.916636,-96.905374,STANLEY BLACK & DECKER,Fabricated Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,24600.72
DICAR INC,PINE BROOK,NJ,40.868669,-74.361331,DICAR INC,Machinery,"4,4'-Methylenebis(2-chloroaniline)",NO,YES,TRI,YES,NO,NO,5501.34
PHILADELPHIA GEAR CORP,KING OF PRUSSIA,PA,40.08318,-75.38301,AMERICAN MFG CORP,Machinery,Nickel,NO,YES,TRI,YES,NO,NO,79.0
CHEROKEE PHARMACEUTICALS LLC.,RIVERSIDE,PA,40.96131,-76.64329,MERCK & CO INC,Chemicals,Acetonitrile,NO,YES,TRI,NO,NO,NO,1362065.05
GOODYEAR TIRE & RUBBER CO,LAWTON,OK,34.600556,-98.5275,THE GOODYEAR TIRE & RUBBER CO,Plastics and Rubber,n-Hexane,NO,YES,TRI,NO,NO,NO,183800.98
ALCOA BARBERTON,BARBERTON,OH,41.02468,-81.61479,ARCONIC INC,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,700647.9
MIRRO CO PLANT 02,MANITOWOC,WI,44.131203,-87.6305,NEWELL RUBBERMAID INC,Primary Metals,Manganese,NO,YES,TRI,NO,NO,NO,1246090.08
NORTHERN ENGRAVING CORP,SPARTA,WI,43.93509,-90.82058,NBHX HOLDING-NA INC,Transportation Equipment,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,103316.1
PHILLIPS 66 CO-BAYWAY REFINERY,LINDEN,NJ,40.640135,-74.21888,PHILLIPS 66,Petroleum,Phenol,NO,YES,TRI,NO,NO,NO,243545.98
BOEING CO,MESA,AZ,33.46643,-111.72888,THE BOEING CO,Transportation Equipment,"1,1,1-Trichloroethane",NO,YES,TRI,NO,NO,NO,152501.3
CLERMONT STEEL FABRICATORS INC,BATAVIA,OH,39.06945,-84.12528,,Fabricated Metals,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,54426.66
PROLEC GE USA LLC,SHREVEPORT,LA,32.43882,-93.90012,,Electrical Equipment,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,90362.0
ALPHA PROCESSING CO INC,CLIFTON,NJ,40.83162,-74.13099,,Fabricated Metals,Toluene,NO,YES,TRI,NO,NO,NO,98629.0
HONDA OF AMERICA MANUFACTURING INC,MARYSVILLE,OH,40.278217,-83.507965,AMERICAN HONDA MOTOR CO INC,Transportation Equipment,Nickel compounds,NO,YES,TRI,YES,NO,NO,57484.08
PBI/GORDON CORP,KANSAS CITY,KS,39.100451,-94.616467,PBI/GORDON COS INC.,Chemicals,Diethanolamine,NO,YES,TRI,NO,NO,NO,1576.04
HARLEY-DAVIDSON MOTOR CO OPERATIONS INC,YORK,PA,39.98485,-76.71854,HARLEY-DAVIDSON MOTOR CO,Transportation Equipment,Manganese,NO,YES,TRI,NO,NO,NO,7581.09
TOYOTA MATERIAL HANDLING INC.,COLUMBUS,IN,39.144851,-85.952849,TOYOTA INDUSTRIES N.A.,Machinery,Ethylene glycol,NO,YES,TRI,NO,NO,NO,3851.26
CABOT CORP FMO DIV,TUSCOLA,IL,39.795318,-88.338172,CABOT CORP,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,9775001.11
CLEVELAND RANGE LLC,CLEVELAND,OH,41.57044,-81.55447,THE MANITOWOC CO INC,Machinery,Chromium,NO,YES,TRI,NO,NO,NO,610029.73
NORLITE LLC,COHOES,NY,42.754611,-73.702722,TRADEBE TREATMENT & RECYCLING LLC,Nonmetallic Mineral Product,Toluene,NO,YES,TRI,NO,NO,NO,5525149.359999999
AIL SYSTEMS INC,DEER PARK,NY,40.765396,-73.311228,AIL TECHNOLOGIES CORP,Computers and Electronic Products,Methanol,NO,YES,TRI,NO,NO,NO,0.0
AMI DODUCO INC  PLANT #1,MC KEESPORT,PA,40.31579,-79.79768,TECHNITROL INC,Fabricated Metals,Ammonia,NO,NO,TRI,NO,NO,NO,1221.08
AMERICAN CYANAMID CO LEDERLE LABORATORIES DIV,BRIDGEWATER,NJ,40.555561,-74.55945,AMERICAN HOME PRODUCTS CORP,Chemicals,Acrylic acid,NO,YES,TRI,NO,NO,NO,7151.37
LANCASTER ELECTROPLATING INC,LANCASTER,OH,39.71575,-82.61898,,Fabricated Metals,Nitric acid,NO,NO,TRI,NO,NO,NO,65451.1
ULTRAMAR INC WILMINGTON REFINERY,WILMINGTON,CA,33.7783,-118.2351,VALERO ENERGY CORP,Petroleum,Benzene,NO,YES,TRI,YES,NO,NO,19023.3
"SPD PRODS, CAMCAR DIV",ROCKFORD,IL,42.24773,-89.09601,TEXTRON INC,Fabricated Metals,Toluene,NO,YES,TRI,NO,NO,NO,106276.07
STEPAN CO,ANAHEIM,CA,33.84925,-117.9154,STEPAN CO,Chemicals,Ammonia,NO,NO,TRI,NO,NO,NO,3491.75
WESTROCK TACOMA MILL,TACOMA,WA,47.26384,-122.425332,WESTROCK CO,Paper,Phosphoric acid,NO,NO,TRI,NO,NO,NO,0.85
GOODYEAR CARTERSVILLE MILL,CARTERSVILLE,GA,34.178311,-84.815928,GOODYEAR TIRE & RUBBER CO,Textile Product,Formaldehyde,NO,YES,TRI,YES,NO,NO,0.0
GM TRUCK GROUP FLINT ASSEMBLY PLANT,FLINT,MI,42.97373,-83.71586,GENERAL MOTORS LLC,Transportation Equipment,Zinc compounds,NO,NO,TRI,NO,NO,NO,566400.98
YOUNG'S FURNITURE MFG CO INC,WHITESBURG,TN,36.29414,-83.15392,,Furniture,Toluene,NO,YES,TRI,NO,NO,NO,305001.11
INTEVA PRODUCTS-ADRIAN OPERATIONS,ADRIAN,MI,41.8895,-84.0142,THE RENCO GROUP INC,Plastics and Rubber,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,7612.87
NUTEC METAL FINISHING,BIRMINGHAM,AL,33.60996,-86.75343,,Fabricated Metals,Zinc (fume or dust),NO,NO,TRI,NO,NO,NO,38420.0
DELTA MILLS MARKETING DELTA 2,WALLACE,SC,34.73763,-79.82965,DELTA WOODSIDE INDUSTRIES,Textiles,Phosphoric acid,NO,NO,TRI,NO,NO,NO,148000.91999999998
GM TRUCK GROUP FLINT ASSEMBLY PLANT,FLINT,MI,42.97373,-83.71586,GENERAL MOTORS LLC,Transportation Equipment,Nitric acid,NO,NO,TRI,NO,NO,NO,3200.98
KOHLER CO ARKANSAS FAUCET OP ERATIONS - SHERIDAN PLANT,SHERIDAN,AR,34.302222,-92.394056,KOHLER CO,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,44656.21
SHERWIN-WILLIAMS CO  ANAHEIM,ANAHEIM,CA,33.85919,-117.8347,SHERWIN-WILLIAMS CO,Hazardous Waste,Methanol,NO,YES,TRI,NO,NO,NO,50107.3
CALUMET MONTANA REFINING LLC.,GREAT FALLS,MT,47.523611,-111.294167,CALUMET SPECIALTY PRODUCTS PARTNERS LP,Petroleum,n-Hexane,NO,YES,TRI,NO,NO,NO,272200.98
COOPERS CREEK CHEMICAL CORP,CONSHOHOCKEN,PA,40.06271,-75.269943,,Chemicals,Anthracene,NO,YES,TRI,NO,NO,NO,1.0
ALCON INDUSTRIES INC,CLEVELAND,OH,41.48553,-81.73993,,Primary Metals,Nickel,NO,YES,TRI,YES,NO,NO,0.0
CITATION CORP INTERSTATE FORGING INDUSTRIES MIDWEST,MILWAUKEE,WI,43.09112,-87.94693,CITATION CORP,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,144165.69
AK STEEL CORP ASHLAND WORKS - COKE PLANT,ASHLAND,KY,38.495556,-82.665556,AK STEEL CORP,Petroleum,Ammonia,NO,NO,TRI,NO,NO,NO,112600.95
PILGRIM'S PRIDE FEED MILL,COMMERCE,GA,34.17012,-83.42816,PILGRIMS PRIDE CORP,Food,Zinc compounds,NO,NO,TRI,NO,NO,NO,0.0
DECORATIVE INDUSTRIES,SLOATSBURG,NY,41.14778,-74.19169,KIRKER ENTERPRISES INC,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,27.0
PK USA INC,SHELBYVILLE,IN,39.5463,-85.7963,,Transportation Equipment,Methyl ethyl ketone,NO,NO,TRI,NO,NO,NO,165391.88
SAINT-GOBAIN ABRASIVES,WATERVLIET,NY,42.738,-73.71,SAINT-GOBAIN CORP,Nonmetallic Mineral Product,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,0.94
WESTROCK VIRGINIA CORP,COVINGTON,VA,37.796355,-79.992817,WESTROCK CO,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,8850000.99
DANA DRIVESHAFT PRODUCTS LLC,POTTSTOWN,PA,40.24181,-75.62816,,Transportation Equipment,Ammonia,NO,NO,TRI,NO,NO,NO,0.0
ETHAN ALLEN DUBLIN DIV,DUBLIN,VA,37.09069,-80.68806,ETHAN ALLEN INC,Furniture,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,67725.76000000001
FORD MOTOR CO MICHIGAN ASSEMBLY PLANT,WAYNE,MI,42.278378,-83.412204,FORD MOTOR CO,Transportation Equipment,Zinc compounds,NO,NO,TRI,NO,NO,NO,60350.96
PROWOOD LLC LOUISVILLE,LOUISVILLE,AL,31.77551,-85.5614,UFP INDUSTRIES INC,Wood Products,Copper,NO,NO,TRI,NO,NO,NO,1362.11
PERSTORP POLYOLS INC,TOLEDO,OH,41.702662,-83.53091,PERSTORP HOLDING AB,Chemicals,Formaldehyde,NO,YES,TRI,YES,NO,NO,278811.02
CITGO REFINING & CHEMICALS CO LP-WEST PLANT,CORPUS CHRISTI,TX,27.8103,-97.49828,PDV HOLDING INC.,Petroleum,"1,3-Butadiene",NO,YES,TRI,YES,NO,NO,236.06
TECHNICAL COATINGS CORP,ALPHARETTA,GA,34.12678,-84.2297,,Chemicals,p-Xylene,NO,YES,TRI,NO,NO,NO,200.0
