FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
ENERGYSOLUTIONS LLC,CLIVE,UT,40.698615,-113.107365,ENERGYSOLUTIONS LLC,Hazardous Waste,Copper compounds,NO,NO,TRI,NO,NO,NO,1549466.0
SUB ZERO FREEZER CO INC,MADISON,WI,43.03907,-89.45962,SUB ZERO FREEZER CO INC,Electrical Equipment,Copper,NO,NO,TRI,NO,NO,NO,70020.7
DENKAI AMERICA INC,CAMDEN,SC,34.24462,-80.63741,,Fabricated Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,72599.82
CLEVELAND-CLIFFS MONESSEN COKE LLC,MONESSEN,PA,40.1632,-79.8861,CLEVELAND-CLIFFS INC,Petroleum,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,9984.82
EQUISTAR CHEMICALS,CHANNELVIEW,TX,29.8308,-95.1164,LYONDELLBASELL INDUSTRIES,Chemicals,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,0.73
WATSON STANDARD CO (NEVILLE ISLAND PLANT),PITTSBURGH,PA,40.5041,-80.10197,WATSON INDUSTRIES INC,Chemicals,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,4240.92
CUSTOM BUILDING PRODUCTS INC.,BELL,CA,33.979149,-118.204332,QUIKRETE HOLDINGS,Nonmetallic Mineral Product,Lithium carbonate,NO,NO,TRI,NO,NO,NO,0.79
NEXEO SOLUTIONS LLC-CLEARFIELD,CLEARFIELD,UT,41.105,-112.0336,NEXEO SOLUTIONS HOLDINGS LLC,Chemical Wholesalers,Ethylene glycol,NO,YES,TRI,NO,NO,NO,4426.15
ORION ENGINEERED CARBONS-IVANHOE CARBON BLACK PLANT,FRANKLIN,LA,29.775416,-91.734954,,Chemicals,Carbon disulfide,NO,YES,TRI,NO,NO,NO,6560000.89
ASHLAND INC.,ELKTON,MD,39.606389,-75.842222,ASHLAND INC,Chemicals,Butyl acrylate,NO,NO,TRI,NO,NO,NO,261.38
CYTEC ENGINEERED INC,HAVRE DE GRACE,MD,39.53875,-76.10859,SOLVAY HOLDING INC,Chemicals,N-Methyl-2-pyrrolidone,NO,NO,TRI,NO,NO,NO,59930.88
DURO TEXTILES LLC,FALL RIVER,MA,41.68,-71.17,,Textiles,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,0.915
INEOS NITRILES USA LLC,LIMA,OH,40.71416,-84.13223,INEOS US I INC,Chemicals,Acetaldehyde,NO,YES,TRI,YES,NO,NO,85000.94
THE LYCRA CO LA PORTE PLANT (PREVIOUSLY INVISTA SARL,LA PORTE,TX,29.69797,-95.03339,THE LYCRA CO LLC,Chemicals,Copper compounds,NO,NO,TRI,NO,NO,NO,912000.83
KIMRAY INC,OKLAHOMA CITY,OK,35.513603,-97.51448,,Fabricated Metals,Manganese,NO,YES,TRI,NO,NO,NO,0.0
CHECKPOINT CARIBBEAN LTD,PONCE,PR,18.01395,-66.58124,CHECKPOINT SYSTEMS INC,Computers and Electronic Products,Chlorine,NO,YES,TRI,NO,NO,NO,0.0
READING ALLOYS INC.,ROBESONIA,PA,40.340278,-76.125,,Primary Metals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,189640.91
ALTO MAGIC VALLEY LLC,BURLEY,ID,42.521324,-113.815693,ALTO INGREDIENTS INC,Chemicals,Cyclohexane,NO,NO,TRI,NO,NO,NO,0.0
LOGAN CLAY PRODUCTS LLC,LOGAN,OH,39.5368,-82.4043,,Nonmetallic Mineral Product,Styrene,NO,YES,TRI,YES,NO,NO,25500.32
KEYSTONE STEEL & WIRE CO D/B/A LIBERTY STEEL & WIRE PEORIA,BARTONVILLE,IL,40.642503,-89.645771,KEYSTONE CONSOLIDATED INDUSTRIES INC,Primary Metals,Mercury compounds,NO,YES,PBT,NO,YES,NO,1207.0
ASTORIA GENERATING STATION,ASTORIA,NY,40.7874,-73.9128,EASTERN GENERATION LLC,Electric Utilities,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.0117065322
CALUMET ELECTRONICS CORP,CALUMET,MI,47.24048,-88.45022,,Computers and Electronic Products,Copper,NO,NO,TRI,NO,NO,NO,402726.755
MARYLAND PAVING INC,FINKSBURG,MD,39.4991,-76.8916,,Petroleum,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,0.96
PERMA TREAT OF ILLINOIS INC,MARION,IL,37.734525,-88.948846,,Wood Products,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,0.0
JOSLYN SUNBANK CO LLC,PASO ROBLES,CA,35.60991,-120.65236,EATON CORP,Electrical Equipment,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,237782.0
SOLENIS LLC,COURTLAND,VA,36.6512,-76.999045,OLYMPUS WATER US HOLDING CORP,Chemicals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,YES,TRI,NO,NO,NO,89731.06
ADVANCED ADHESIVE SYSTEMS INC,NEWINGTON,CT,41.721652,-72.717014,,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,0.0
HYDRITE CHEMICAL CO.,WAUSAU,WI,44.959167,-89.729722,HYDRITE CHEMICAL CO,Chemical Wholesalers,Ammonia,NO,NO,TRI,NO,NO,NO,667.81
CLEAN HARBORS BUTTONWILLOW LLC,BUTTONWILLOW,CA,35.401811,-119.612789,CLEAN HARBORS INC,Hazardous Waste,Zinc compounds,NO,NO,TRI,NO,NO,NO,75995.54000000001
VEOLIA N.A. INC.,SAUGET,IL,38.598032,-90.180633,,Hazardous Waste,p-Cresol,NO,YES,TRI,NO,NO,NO,20986.9
KOPPERS INC. (FLORENCE SC),FLORENCE,SC,34.20561,-79.73258,KOPPERS INC,Wood Products,Chromium,NO,YES,TRI,NO,NO,NO,5536.85
SHELL NORCO CHEMICAL PLANT,NORCO,LA,30.000964,-90.403863,SHELL OIL CO,Chemicals,Sodium nitrite,NO,NO,TRI,NO,NO,NO,0.82
WHITEWATER VALLEY GENERATING STATION,RICHMOND,IN,39.8028,-84.8953,,Electric Utilities,Ammonia,NO,NO,TRI,NO,NO,NO,68304.43
YOKOHAMA TIRE MANUFACTURING VIRGINIA LLC,SALEM,VA,37.27592,-80.04197,YOKOHAMA CORP OF NA,Plastics and Rubber,Zinc compounds,NO,NO,TRI,NO,NO,NO,180880.79
SUNCOR ENERGY COMMERCE CITY REFINERY,COMMERCE CITY,CO,39.803333,-104.945556,SUNCOR ENERGY (USA) INC,Petroleum,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,1.81
KAPSTONE PAPER & PACKAGING CORP,NORTH CHARLESTON,SC,32.899414,-79.965572,WESTROCK CO,Electric Utilities,Ethylbenzene,NO,YES,TRI,YES,NO,NO,2.03
ABBVIE-NORTH CHICAGO FACILITY,NORTH CHICAGO,IL,42.334501,-87.836115,ABBVIE INC,Chemicals,Chloroform,NO,YES,TRI,YES,NO,NO,134860.61
QUARLES PETROLEUM INC. WARRENTON BULK PLANT,WARRENTON,VA,38.715692,-77.781179,QUARLES PETROLEUM INC,Petroleum Bulk Terminals,Toluene,NO,YES,TRI,NO,NO,NO,0.0
ASHLAND INC,TOTOWA,NJ,40.90231,-74.24368,ASHLAND INC,Chemicals,Butyl acrylate,NO,NO,TRI,NO,NO,NO,895.75
ME GLOBAL INC,DULUTH,MN,46.66631,-92.22201,ME GLOBAL INC,Primary Metals,Molybdenum trioxide,NO,NO,TRI,YES,NO,NO,1724.74
CPJ TECHNOLOGIES,TAYLORS,SC,34.91386,-82.33265,,Chemicals,Acrylic acid,NO,YES,TRI,NO,NO,NO,153.75
KAPSTONE PAPER & PACKAGING CORP,NORTH CHARLESTON,SC,32.899414,-79.965572,WESTROCK CO,Paper,Methyl iodide,NO,YES,TRI,NO,NO,NO,2.29
W.A. PARISH ELECTRIC GENERATING STATION,THOMPSONS,TX,29.478295,-95.635775,NRG ENERGY INC,Electric Utilities,Hydrogen fluoride,NO,YES,TRI,NO,NO,NO,2360000.98
ENGINEERED POLYMER SOLUTIONS INC. D/B/A VALSPAR COATINGS,HIGH POINT,NC,35.946841,-80.020924,THE VALSPAR CORP,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,7487.1
UNIVAR SOLUTIONS LLC,DENVER,CO,39.79824,-104.99043,UNIVAR SOLUTIONS USA INC,Chemical Wholesalers,n-Hexane,NO,YES,TRI,NO,NO,NO,0.0
MILLIKEN CHEMICAL ALLEN PLANT,BLACKSBURG,SC,35.118056,-81.565833,MILLIKEN & CO,Chemicals,Methanol,NO,YES,TRI,NO,NO,NO,1317078.3600000003
GLOBAL COMPANIES LLC,REVERE,MA,42.398611,-71.005278,GLOBAL PARTNERS LP,Petroleum Bulk Terminals,Naphthalene,NO,YES,TRI,YES,NO,NO,1236.68
HOLCIM (US) INC - ARTESIA PLANT,ARTESIA,MS,33.3642,-88.6345,HOLCIM (US) INC,Nonmetallic Mineral Product,tert-Butyl alcohol,NO,NO,TRI,NO,NO,NO,154827.09
HARSCO METALS  - ECR,EAST CHICAGO,IN,41.65424,-87.44665,HARSCO CORP,Nonmetallic Mineral Product,Aluminum oxide (fibrous forms),NO,NO,TRI,NO,NO,NO,630.91
AMERICAN ELECTRIC POWER MUSKINGUM RIVER PLANT,BEVERLY,OH,39.588493,-81.682523,AMERICAN ELECTRIC POWER,Electric Utilities,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,1.5700000000000005
PPG INDUSTRIES OHIO INC CIRCLEVILLE OH,CIRCLEVILLE,OH,39.55713,-82.94526,PPG INDUSTRIES INC,Chemicals,Styrene,NO,YES,TRI,YES,NO,NO,44216.84
WESTERN LIME EDEN FACILITY - LIME PRODUCTION,EDEN,WI,43.7035,-88.3849,GRAYMONT LTD,Nonmetallic Mineral Product,Mercury compounds,NO,YES,PBT,NO,YES,NO,16.228
WEYERHAEUSER NR CO-EMERSON PLYWOOD,EMERSON,AR,33.0435,-93.1725,WEYERHAEUSER CO,Wood Products,Acetaldehyde,NO,YES,TRI,YES,NO,NO,94901.86
BOWLING GREEN METALFORMING,BOWLING GREEN,KY,37.029889,-86.324556,MAGNA US HOLDING INC,Transportation Equipment,Nickel,NO,YES,TRI,YES,NO,NO,1550708.38
ORION ENGINEERED CARBONS BELPRE,BELPRE,OH,39.30487,-81.56691,ORION ENGINEERED CARBONS LLC,Chemicals,Hydrogen cyanide,NO,YES,TRI,NO,NO,NO,1078159.12
THE GOODYEAR TIRE & RUBBER CO,TOPEKA,KS,39.09099,-95.69256,THE GOODYEAR TIRE & RUBBER CO,Plastics and Rubber,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,207.38
KELVION PRODUCTS INC. - FRANKLIN,FRANKLIN,WI,42.866189,-87.987457,KELVION HOLDING GMBH,Transportation Equipment,Copper,NO,NO,TRI,NO,NO,NO,194230.08
VEOLIA ES TECHNICAL SOLUTIONS LLC PORT ARTHUR FACILITY,BEAUMONT,TX,29.853056,-94.095278,VEOLIA N.A. INC.,Hazardous Waste,N-Methyl-2-pyrrolidone,NO,NO,TRI,NO,NO,NO,784707.72
CALGON CARBON CORP NEVILLE ISLAND PLANT,PITTSBURGH,PA,40.492329,-80.079626,KURARAY HOLDINGS INC,Chemicals,Lead,NO,NO,PBT,YES,YES,NO,7.21
GREIF PACKAGING LLC,ALSIP,IL,41.65507,-87.724403,GREIF INC,Fabricated Metals,Ethylbenzene,NO,YES,TRI,YES,NO,NO,83156.91
MAGNETI MARELLI POWERTRAIN USA LLC,SANFORD,NC,35.46426,-79.1434,MAGNETI MARELLI POWERTRAIN USA LLC,Transportation Equipment,Aluminum (fume or dust),NO,NO,TRI,NO,NO,NO,1.5
GREENWICH MILL,GREENWICH,NY,43.095889,-73.4595,,Paper,Antimony,NO,YES,TRI,NO,NO,NO,5631.0
AMERICAN PHOENIX INC,LAWTON,OK,34.558681,-98.404537,AMERICAN PHOENIX INC,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,1.35
MAMMOTH INC,SPRINGFIELD,MO,37.21698,-93.22713,NORTEK INC,Machinery,Nickel compounds,NO,YES,TRI,YES,NO,NO,24285.52
CARBON GREEN BIOENERGY,LAKE ODESSA,MI,42.76601,-85.07428,,Chemicals,n-Hexane,NO,YES,TRI,NO,NO,NO,12910.0
3M CHEMICAL OPERATIONS' DECATUR FACILITY,DECATUR,AL,34.641667,-87.038611,3M CO,Chemicals,Acrylic acid,NO,YES,TRI,NO,NO,NO,7068.03
JOINT BASE MCGUIRE-DIX-LAKEHURST LAKEHURST AREA,LAKEHURST,NJ,40.015436,-74.310898,US DEPARTMENT OF DEFENSE,Other,Ethylene glycol,NO,YES,TRI,NO,NO,NO,66266.0
VALERO RENEWABLE FUELS CO LLC,RIGA,MI,41.814432,-83.836437,VALERO ENERGY CORP,Chemicals,Benzene,NO,YES,TRI,YES,NO,NO,152.3
JAYCO INC.,MIDDLEBURY,IN,41.65288,-85.70563,THOR INDUSTRIES INC,Transportation Equipment,Manganese,NO,YES,TRI,NO,NO,NO,0.0
SATURN ELECTRONICS CORP,ROMULUS,MI,42.21013,-83.31736,,Computers and Electronic Products,Lead,NO,NO,PBT,YES,YES,NO,0.0
TRINITY TANK CAR INC. PLT  19,LONGVIEW,TX,32.50186,-94.640056,TRINITY INDUSTRIES INC,Transportation Equipment,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,71276.1
"HERESITE PROTECTIVE COATINGS, LLC",MANITOWOC,WI,44.0913,-87.66616,,Fabricated Metals,Phenol,NO,YES,TRI,NO,NO,NO,5880.98
LOUISVILLE GAS & ELECTRIC CO. - MILL CREEK STATION,LOUISVILLE,KY,38.0501,-85.9076,PPL CORP,Electric Utilities,Arsenic compounds,NO,YES,TRI,YES,NO,NO,243518.0
ASTRO SHAPES LLC,STRUTHERS,OH,41.05754,-80.58963,YOUNGER HOLDCO LLC,Primary Metals,Diisocyanates,NO,NO,TRI,NO,NO,NO,60025.71
WYOMING REFINING CO,NEWCASTLE,WY,43.85126,-104.21486,PAR PACIFIC HOLDINGS INC,Petroleum,Propylene,NO,NO,TRI,NO,NO,NO,6718.619999999999
FLORIDA PETROLEUM CORP,FERNANDINA BEACH,FL,30.674954,-81.464524,,Petroleum Bulk Terminals,Biphenyl,NO,YES,TRI,NO,NO,NO,11.63
HERITAGE THERMAL SERVICES,EAST LIVERPOOL,OH,40.631622,-80.54632,HERITAGE-WTI LLC,Hazardous Waste,Diallate,NO,NO,TRI,NO,NO,NO,49465.18
GIANT CEMENT CO,HARLEYVILLE,SC,33.242778,-80.442222,FORTALEZA USA LLC,Nonmetallic Mineral Product,Trichloroethylene,NO,YES,TRI,YES,NO,NO,290619.82999999996
CAMERON INTERNATIONAL CORP,VILLE PLATTE,LA,30.71606,-92.265061,SCHLUMBERGER HOLDINGS CORP,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,430185.0
VIBRANTZ CORP,CLEVELAND,OH,41.445505,-81.651629,VIBRANTZ TECHNOLOGIES INC,Chemicals,Zinc compounds,NO,NO,TRI,NO,NO,NO,147349.8
YUSA CORP,WASHINGTON COURT HOUSE,OH,39.52638,-83.47099,,Transportation Equipment,Zinc compounds,NO,NO,TRI,NO,NO,NO,40621.89
KOHLER CO,KOHLER,WI,43.7375,-87.763889,KOHLER CO,Fabricated Metals,Benzene,NO,YES,TRI,YES,NO,NO,159805.85
MCCLARIN PLASTICS LLC,WAPATO,WA,46.461556,-120.426863,MCCLARIN PLASTICS LLC,Plastics and Rubber,Styrene,NO,YES,TRI,YES,NO,NO,480825.8
VEOLIA N.A. INC.,SAUGET,IL,38.598032,-90.180633,,Hazardous Waste,Chlorobenzene,NO,YES,TRI,NO,NO,NO,36349.9
CALPORTLAND CO NORMANDIE PLANT,TORRANCE,CA,33.85777,-118.29924,TAIHEIYO CEMENT USA INC,Nonmetallic Mineral Product,Lead compounds,NO,YES,PBT,NO,YES,NO,191.01
SICPA SECURINK CORP,HALTOM CITY,TX,32.82414,-97.28583,SICPA SECURINK CORP,Chemicals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,0.0
BACHMAN SERVICES INC AN INNOSPEC CO,OKLAHOMA CITY,OK,35.44306,-97.48575,,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,2037.0
HF SINCLAIR CASPER REFINING LLC,CASPER,WY,42.8605,-106.2425,HF SINCLAIR CORP,Petroleum,Lead,NO,NO,PBT,YES,YES,NO,666.06
