FACILITY NAME,CITY,ST,LATITUDE,LONGITUDE,PARENT CO NAME,INDUSTRY SECTOR,CHEMICAL,ELEMENTAL METAL INCLUDED,CLEAN AIR ACT CHEMICAL,CLASSIFICATION,CARCINOGEN,PBT,PFAS,TOTAL POLLUTION
UNION CARBIDE CORP SOUTH CHARLESTON FACILITY,SOUTH CHARLESTON,WV,38.3693,-81.6831,DOW INC.,Chemicals,Acrylonitrile,NO,YES,TRI,YES,NO,NO,46.0
PHILIP MORRIS USA PARK 500 SITE,CHESTER,VA,37.341835,-77.282102,ALTRIA GROUP INC,Tobacco,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,3686000.9
BOEING COMMERCIAL AIRPLANES - EVERETT,EVERETT,WA,47.923302,-122.273197,THE BOEING CO,Transportation Equipment,Diethanolamine,NO,YES,TRI,NO,NO,NO,140120.71
ANOPLATE CORP,SYRACUSE,NY,43.0617,-76.17589,,Fabricated Metals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,57736.1
"HENTZEN COATINGS,INC BATAVIA FACILITY",BATAVIA,IL,41.857216,-88.27503,HENTZEN COATINGS INC,Chemicals,"1,2,4-Trimethylbenzene",NO,NO,TRI,NO,NO,NO,60789.8
CARDINAL ALUMINUM CO PLANT 3,LOUISVILLE,KY,38.14825,-85.6842,M-D BUILDING PRODUCTS INC.,Primary Metals,Nickel compounds,NO,YES,TRI,YES,NO,NO,2299.04
UNIVAR USA INC. ROMULUS BRANCH,ROMULUS,MI,42.2068,-83.40451,UNIVAR USA INC,Chemical Wholesalers,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,30576.8
FMC CORP,WYOMING,IL,41.0781,-89.7636,FMC CORP,Chemicals,Toluene,NO,YES,TRI,NO,NO,NO,82918.2
WOLVERINE BRONZE CO,ROSEVILLE,MI,42.50394,-82.96804,,Primary Metals,Copper,NO,NO,TRI,NO,NO,NO,129790.7
GRAND HAVEN BOARD OF LIGHT &POWER JB SIMS GENERATING STATI,GRAND HAVEN,MI,43.071111,-86.233889,GRAND HAVEN BOARD OF LIGHT & POWER,Electric Utilities,Mercury,NO,YES,PBT,NO,YES,NO,234.05
ALL PLASTICS & FIBERGLASS INC,MOBILE,AL,30.70494,-88.23505,,Fabricated Metals,Styrene,NO,YES,TRI,YES,NO,NO,36740.0
MILLIPORE CIDRA INC,CIDRA,PR,18.195631,-66.112101,MILLIPORE CORP,Plastics and Rubber,n-Butyl alcohol,NO,NO,TRI,NO,NO,NO,473592.79
DOW CHEMICAL CO FREEPORT FACILITY,FREEPORT,TX,28.980147,-95.342272,THE DOW CHEMICAL CO,Chemicals,Vinylidene chloride,NO,YES,TRI,YES,NO,NO,216531.0
YATES STEAM ELECTRIC GENERATING PLANT,NEWNAN,GA,33.462503,-84.898549,SOUTHERN CO,Electric Utilities,Cobalt compounds,NO,YES,TRI,YES,NO,NO,195636.17
BP PRODUCTS NA INC BROOKLYN TERMINAL,BROOKLYN,NY,40.73075,-73.940083,BP PRODUCTS N.A. INC,Petroleum Bulk Terminals,Toluene,NO,YES,TRI,NO,NO,NO,718.1
EXXONMOBIL CORP CHESAPEAKE TERMINAL,CHESAPEAKE,VA,36.782048,-76.297978,EXXONMOBIL CORP,Petroleum Bulk Terminals,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,0.0
CARRIER REFRIGERATION OPERATION,CONWAY,AR,35.074633,-92.434111,CARRIER COMMERCIAL REFRIGERATION INC,Machinery,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,YES,TRI,NO,NO,NO,0.0
TENNECO BRAKING (FRMLY FEDERAL-MOGUL MOTORPARTS LLC),SMITHVILLE,TN,35.984656,-85.803244,TENNECO INC,Transportation Equipment,Copper,NO,NO,TRI,NO,NO,NO,570209.95
U.S ARMY SIERRA ARMY DEPOT,HERLONG,CA,40.135675,-120.16941,,Other,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.0061949822
KOCH FERTILIZER ENID LLC,ENID,OK,36.3791,-97.7613,KOCH INDUSTRIES INC,Chemicals,Nitric acid,NO,NO,TRI,NO,NO,NO,1400.84
GEORGIA-PACIFIC BUILDING PRODUCTS LLC,DIBOLL,TX,31.195946,-94.787435,KOCH INDUSTRIES INC,Wood Products,Acetaldehyde,NO,YES,TRI,YES,NO,NO,187015.95
KAWASAKI MOTORS MANUFACTURING CORP,MARYVILLE,MO,40.31296,-94.87706,KAWASAKI HEAVY INDUSTRIES,Machinery,Copper,NO,NO,TRI,NO,NO,NO,145834.91
ICHIKOH MITSUBA INC,SHELBYVILLE,KY,38.22504,-85.25737,ICHIKOH INDUSTRIES LTD & MITSUBA CORP,Transportation Equipment,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,461509.01
DUKE ENERGY FLORIDA LLC-PL BARTOW POWER PLANT,SAINT PETERSBURG,FL,27.862009,-82.601185,DUKE ENERGY CORP,Electric Utilities,Polychlorinated biphenyls,NO,YES,PBT,YES,YES,NO,0.72
FIRESTONE FIBERS & TEXTILES CO,KINGS MOUNTAIN,NC,35.23088,-81.31827,BRIDGESTONE AMERICAS INC,Textile Product,Formaldehyde,NO,YES,TRI,YES,NO,NO,14644.11
TRANSALTA CENTRALIA GENERATION / MINING,CENTRALIA,WA,46.755766,-122.858237,TRANSALTA USA INC,Coal Mining,Vanadium compounds,NO,NO,TRI,NO,NO,NO,2149153.1
FIRESTONE FIBERS & TEXTILES CO,KINGS MOUNTAIN,NC,35.23088,-81.31827,BRIDGESTONE AMERICAS INC,Textile Product,Methanol,NO,YES,TRI,NO,NO,NO,267341.88
MOLECULAR PROBES INC.,EUGENE,OR,44.042644,-123.181313,THERMO FISHER SCIENTIFIC INC,Chemicals,Chloroform,NO,YES,TRI,YES,NO,NO,163573.11
SIGECO A B BROWN GENERATING STATION,MOUNT VERNON,IN,37.9053,-87.715,CENTERPOINT ENERGY INC,Electric Utilities,Nickel compounds,NO,YES,TRI,YES,NO,NO,154994.99
EVONIK CORP,LOS ANGELES,CA,34.01272,-118.21293,EVONIK CORP,Chemicals,Phenol,NO,YES,TRI,NO,NO,NO,6431.2
CROWN CORK & SEAL CO (USA) INC,SPARTANBURG,SC,34.97432,-81.9317,CROWN CORK & SEAL CO (USA) INC,Fabricated Metals,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,403100.82
PVS CHEMICAL SOLUTIONS,BUFFALO,NY,42.864395,-78.840832,PVS CHEMICALS INC,Chemicals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,NO,TRI,NO,NO,NO,48256.85
EVONIK CORP,LOS ANGELES,CA,34.01272,-118.21293,EVONIK CORP,Chemicals,o-Xylene,NO,YES,TRI,NO,NO,NO,48889.2
WHITFORD CORP,FRAZER,PA,40.03525,-75.55848,WHITFORD WORLDWIDE,Chemicals,N-Methyl-2-pyrrolidone,NO,NO,TRI,NO,NO,NO,204984.9
BUILDING MATERIALS MANUFACTURING CORP,MOBILE,AL,30.68211,-88.09717,G HOLDINGS INC,Petroleum,Polycyclic aromatic compounds,NO,YES,PBT,YES,YES,NO,1710.5549999999998
FMC  CORP - MOBILE MANUFACTURING CENTER,AXIS,AL,30.954444,-88.018889,FMC CORP,Chemicals,Xylene (mixed isomers),NO,YES,TRI,NO,NO,NO,8152884.0
FISKARS BRANDS INC,EXCELSIOR SPRINGS,MO,39.33488,-94.24922,FISKARS BRANDS INC,Plastics and Rubber,Di(2-ethylhexyl) phthalate,NO,YES,TRI,YES,NO,NO,1432554.99
CITY WATER LIGHT & POWER CITY OF SPRINGFIELD,SPRINGFIELD,IL,39.754494,-89.604988,,Electric Utilities,Mercury compounds,NO,YES,PBT,NO,YES,NO,416.02
"DUKE ENERGY OHIO, INC. - W.C. BECKJORD STATION",NEW RICHMOND,OH,38.944387,-84.27347,DUKE ENERGY CORP,Electric Utilities,Mercury compounds,NO,YES,PBT,NO,YES,NO,1992.0
"DUKE ENERGY OHIO, INC. - W.C. BECKJORD STATION",NEW RICHMOND,OH,38.944387,-84.27347,DUKE ENERGY CORP,Electric Utilities,Dioxin and dioxin-like compounds,NO,YES,Dioxin,YES,YES,NO,0.0054674575999999
R J REYNOLDS TOBACCO CO WHITAKER PARK,WINSTON SALEM,NC,36.134274,-80.257781,REYNOLDS AMERICAN INC,Printing,Ammonia,NO,NO,TRI,NO,NO,NO,28344.23
COLLINS & AIKMAN AKRO CORP RAVENNA DIV,RAVENNA,OH,41.14797,-81.24448,COLLINS & AIKMAN CORP,Plastics and Rubber,2-Mercaptobenzothiazole,NO,NO,TRI,YES,NO,NO,0.0
TESLA INC,FREMONT,CA,37.49634,-121.94826,,Transportation Equipment,Toluene,NO,YES,TRI,NO,NO,NO,287280.93
PMX INDUSTRIES INC,EUCLID,OH,41.5965,-81.50283,,Primary Metals,Zinc compounds,NO,NO,TRI,NO,NO,NO,517524.0
KOCH FERTILIZER FT. DODGE LLC,DUNCOMBE,IA,42.499406,-94.017177,KOCH INDUSTRIES INC,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,1351.48
KOCH FOODS FEEDMILL,MORTON,MS,32.352487,-89.655532,KOCH FOODS,Food,Manganese compounds,NO,YES,TRI,NO,NO,NO,0.0
W R GRACE & CO,TYRONE,PA,40.693119,-78.230158,W R GRACE & CO,Chemicals,Nitrobenzene,NO,YES,TRI,YES,NO,NO,1143560.0
VISION-EASE LENS AZUSA,IRWINDALE,CA,34.12858,-117.93143,BMC INDUSTRIES INC,Plastics and Rubber,Dichloromethane,NO,YES,TRI,YES,NO,NO,52811.05
ULTRAMAR INC WILMINGTON REFINERY,WILMINGTON,CA,33.7783,-118.2351,VALERO ENERGY CORP,Petroleum,"Benzo[g,h,i]perylene",NO,YES,PBT,NO,YES,NO,1.03
BENEKE WIRE CO,LOUISVILLE,KY,38.1504,-85.76236,,Primary Metals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,NO,TRI,NO,NO,NO,633661.1799999999
"SEA RAY BOATS, RIVERVIEW FACILITY",KNOXVILLE,TN,35.941784,-83.821192,BRUNSWICK CORP,Transportation Equipment,Diisocyanates,NO,NO,TRI,NO,NO,NO,0.0
DUPONT CIRCLEVILLE PLANT,CIRCLEVILLE,OH,39.55762,-82.96377,DUPONT DE NEMOURS INC,Chemicals,Chlorine,NO,YES,TRI,NO,NO,NO,31530.879999999997
AMERICAN PANEL CORP,OCALA,FL,29.10827,-82.05174,,Machinery,Diisocyanates,NO,NO,TRI,NO,NO,NO,0.0
SYNTHETICS FINISHING LONG VIEW PLANT,HICKORY,NC,35.72438,-81.37813,TSG INC,Textiles,Trichloroethylene,NO,YES,TRI,YES,NO,NO,6067462.79
HF SINCLAIR CASPER REFINING LLC,CASPER,WY,42.8605,-106.2425,HF SINCLAIR CORP,Petroleum,Ammonia,NO,NO,TRI,NO,NO,NO,4915.99
KOKOMO SPRING CO,KOKOMO,IN,40.46717,-86.12577,,Fabricated Metals,Chromium,NO,YES,TRI,NO,NO,NO,18501.5
OTTUMWA GENERATING STATION,OTTUMWA,IA,41.097148,-92.554705,ALLIANT ENERGY CORP,Electric Utilities,Zinc compounds,NO,NO,TRI,NO,NO,NO,1741.05
HACKNEY LADISH INC ENID OK,ENID,OK,36.41996,-97.87206,PRECISION CASTPARTS CORP,Fabricated Metals,Copper,NO,NO,TRI,NO,NO,NO,0.0
FEDERAL MOGUL POWERTRAIN LLC.,BLACKSBURG,VA,37.190598,-80.395852,TENNECO INC,Transportation Equipment,Nitric acid,NO,NO,TRI,NO,NO,NO,168434.06
3M CO-PRAIRIE DU CHIEN BLDG 50,PRAIRIE DU CHIEN,WI,43.062282,-91.138137,3M CO,Nonmetallic Mineral Product,Certain glycol ethers,NO,YES,TRI,NO,NO,NO,162880.91
